year,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_handgun,redemption_long_gun,redemption_other,returned_handgun,returned_long_gun,returned_other,rentals_handgun,rentals_long_gun,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
2014,5,Utah,20462,0,2454,2854,98,104,0,2,1,0,237,313,0,0,0,0,0,0,0,0,0,0,0,0,26525
2014,5,Vermont,0,0,977,1014,62,44,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2100
2014,5,Virginia,0,0,15597,11102,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27385
2014,5,Washington,12897,0,12517,8554,907,471,3,3,6,2,1211,1064,1,0,0,0,0,0,0,0,0,0,0,0,37636
2014,5,West Virginia,911,0,5563,4878,186,395,1,1,5,0,1060,1679,3,0,0,0,0,0,0,0,0,0,0,0,14682
2014,5,Wisconsin,4159,0,9269,8182,415,50,0,1,0,2,119,295,1,0,0,0,0,0,0,0,0,0,0,0,22493
2014,5,Wyoming,931,0,1732,1972,68,112,0,0,3,0,144,224,1,0,0,0,0,0,0,0,0,0,0,0,5187
2014,4,Alabama,17498,0,13842,10285,571,628,0,9,17,0,1856,1620,6,0,0,0,0,0,0,0,0,0,0,0,46332
2014,4,Alaska,345,0,3293,3805,246,204,0,4,2,0,208,198,0,0,0,0,0,0,0,0,0,0,0,0,8305
2014,4,Arizona,5848,0,10229,6786,644,493,0,2,2,1,1251,680,3,0,0,0,0,0,0,0,0,0,0,0,25939
2014,4,Arkansas,4526,0,4509,4705,137,270,24,3,10,1,791,1569,1,0,0,0,0,0,0,0,0,0,0,0,16546
2014,4,California,58879,0,40847,29602,4030,0,2,0,0,0,542,535,11,0,0,0,0,0,0,0,0,0,0,0,134448
2014,4,Colorado,6343,0,14888,11741,793,847,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34615
2014,4,Connecticut,13030,0,4885,2714,75,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20715
2014,4,Delaware,288,0,1449,957,62,63,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2822
2014,4,Florida,31586,0,37470,19213,1728,1476,226,11,6,0,1675,924,8,0,0,0,0,0,0,0,0,0,0,0,94323
2014,4,Georgia,15172,0,10794,6894,318,368,0,8,5,0,1481,1490,3,0,0,0,0,0,0,0,0,0,0,0,36533
2014,4,Hawaii,1597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597
2014,4,Idaho,3337,0,2524,3506,103,136,0,4,3,0,308,501,0,0,0,0,0,0,0,0,0,0,0,0,10422
2014,4,Illinois,72734,0,21131,11333,0,726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105924
2014,4,Indiana,12335,0,16956,11235,801,571,0,3,4,0,7,485,2,0,0,0,0,0,0,0,0,0,0,0,42399
2014,4,Iowa,7746,0,183,2379,17,4,0,0,0,1,2,72,0,0,0,0,0,0,0,0,0,0,0,0,10404
2014,4,Kansas,2032,0,4961,4849,290,255,2,1,1,0,400,369,1,0,0,0,0,0,0,0,0,0,0,0,13161
2014,4,Kentucky,255799,0,7460,6916,148,439,0,3,4,0,1496,1887,3,0,0,0,0,0,0,0,0,0,0,0,274155
2014,4,Louisiana,0,0,9614,7205,510,464,0,6,5,0,894,957,1,0,0,0,0,0,0,0,0,0,0,0,19656
2014,4,Maine,0,0,3028,3280,117,151,0,12,40,0,77,185,0,0,0,0,0,0,0,0,0,0,0,0,6890
2014,4,Maryland,1804,0,4065,4397,51,11,0,1,0,0,60,139,3,0,0,0,0,0,0,16,0,0,1,0,10548
2014,4,Massachusetts,7412,0,5277,2791,434,178,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,16097
2014,4,Michigan,16595,0,10199,8974,324,191,0,0,1,0,6,328,0,0,0,0,0,0,0,0,0,0,0,0,36618
2014,4,Minnesota,23552,0,9635,11501,422,371,0,0,4,1,167,414,0,0,0,0,0,0,0,0,0,0,0,0,46067
2014,4,Mississippi,785,0,5471,4232,177,284,2,54,22,0,942,1071,4,0,0,0,0,0,0,0,0,0,0,0,13044
2014,4,Missouri,5066,0,16394,13060,697,831,0,2,9,0,890,1328,6,0,0,0,0,0,0,0,0,0,0,0,38283
2014,4,Montana,1312,0,2846,4260,104,248,4,2,1,0,472,806,1,0,0,0,0,0,0,0,0,0,0,0,10056
2014,4,Nebraska,3488,0,114,1530,20,4,0,0,1,0,2,81,0,0,0,0,0,0,0,0,0,0,0,0,5240
2014,4,Nevada,1999,0,4030,2969,223,205,0,0,0,0,246,147,0,0,0,0,0,0,0,0,0,0,0,0,9819
2014,4,New Hampshire,4018,0,4324,3113,93,3,18,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,11592
2014,4,New Jersey,0,0,5108,3208,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8472
2014,4,New Mexico,743,0,4751,3793,258,211,0,1,0,0,375,488,0,0,0,0,0,0,0,0,0,0,0,0,10620
2014,4,New York,19290,0,8812,14214,682,159,0,0,2,0,5,17,0,0,0,0,0,0,148,97,2,4,1,0,43433
2014,4,North Carolina,44082,0,899,9966,496,157,0,8,13,0,1553,2313,8,0,0,0,0,0,0,0,0,0,0,0,59495
2014,4,North Dakota,881,0,1931,3158,62,106,0,0,0,0,67,125,0,0,0,0,0,0,0,0,0,0,0,0,6330
2014,4,Ohio,0,0,26196,18183,1228,1161,0,3,2,0,1075,909,10,0,0,0,0,0,0,0,0,0,0,0,48767
2014,4,Oklahoma,0,0,11910,9474,827,786,0,6,6,1,1565,1730,5,0,0,0,0,0,0,0,0,0,0,0,26310
2014,4,Oregon,20,0,10106,9347,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19475
2014,4,Pennsylvania,22034,0,44546,7942,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74553
2014,4,Rhode Island,0,0,846,664,46,98,0,0,1,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1667
2014,4,South Carolina,6671,0,7753,4816,372,253,0,3,4,0,956,788,5,0,0,0,0,0,0,0,0,0,0,0,21621
2014,4,South Dakota,9,0,2219,3235,89,177,0,0,0,0,89,236,0,0,0,0,0,0,0,0,0,0,0,0,6054
2014,4,Tennessee,7903,0,16972,11316,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36861
2014,4,Texas,18481,0,38657,30379,2127,2072,0,27,21,3,5039,4270,27,0,0,0,0,0,0,0,0,0,0,0,101103
2014,4,Utah,23149,0,2560,3154,110,134,0,3,0,0,208,269,0,0,0,0,0,0,0,0,0,0,0,0,29587
2014,4,Vermont,0,0,1485,1527,62,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3114
2014,4,Virginia,0,0,17184,13113,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31037
2014,4,Washington,18752,0,13876,9961,1074,492,16,6,2,0,1195,1065,7,0,0,0,0,0,0,0,0,0,0,0,46446
2014,4,West Virginia,1150,0,6345,6087,198,398,22,2,5,0,891,1604,0,0,0,0,0,0,0,0,0,0,0,0,16702
2014,4,Wisconsin,5940,0,12764,12744,510,39,0,1,2,0,101,270,4,0,0,0,0,0,0,0,0,0,0,0,32375
2014,4,Wyoming,617,0,2005,2209,77,112,0,2,4,0,163,319,0,0,0,0,0,0,0,0,0,0,0,0,5508
2014,3,Alabama,21849,0,17289,13141,691,762,0,7,11,0,1937,1960,9,0,0,0,0,0,0,0,0,0,0,0,57656
2014,3,Alaska,259,0,2886,3330,209,181,0,4,9,0,182,211,0,0,0,0,0,0,0,0,0,0,0,0,7271
2014,3,Arizona,3704,0,12720,8253,629,593,0,1,1,0,1506,895,5,0,0,0,0,0,0,0,0,0,0,0,28307
2014,3,Arkansas,4992,0,6054,5924,135,421,0,2,12,0,858,1773,2,0,0,0,0,0,0,0,0,0,0,0,20173
2014,3,California,52153,0,45089,34352,4833,0,76,0,0,0,620,526,11,0,0,0,0,0,0,0,0,0,0,0,137660
2014,3,Colorado,4661,0,18478,13652,766,985,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,38547
2014,3,Connecticut,17496,0,6563,12310,171,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36553
2014,3,Delaware,334,0,1809,1219,70,90,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3534
2014,3,Florida,32405,0,42745,23125,1819,1602,162,10,15,0,1882,1066,4,0,0,0,0,0,0,0,0,0,0,0,104835
2014,3,Georgia,16042,0,15033,10064,364,571,0,9,6,0,1751,1998,3,0,0,0,0,0,0,0,0,0,0,0,45841
2014,3,Hawaii,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333
2014,3,Idaho,5538,0,3166,4346,135,182,0,0,4,0,313,638,0,0,0,0,0,0,0,0,0,0,0,0,14322
2014,3,Illinois,102752,0,26637,15182,0,1025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,145597
2014,3,Indiana,12438,0,23024,15040,1085,705,0,0,5,0,9,572,2,0,0,0,0,0,0,0,0,0,0,0,52880
2014,3,Iowa,9748,0,237,3580,22,6,0,0,2,0,2,88,1,0,0,0,0,0,0,0,0,0,0,0,13686
2014,3,Kansas,2493,0,6240,6138,291,369,1,2,2,0,441,431,2,0,0,0,0,0,0,0,0,0,0,0,16410
2014,3,Kentucky,257321,0,10541,8970,216,507,0,2,5,0,1417,1965,4,0,0,0,0,0,0,0,0,0,0,0,280948
2014,3,Louisiana,0,0,12132,9994,553,589,0,2,3,0,994,1207,3,0,0,0,0,0,0,0,0,0,0,0,25477
2014,3,Maine,0,0,3478,3487,158,145,0,16,47,0,83,177,0,0,0,0,0,0,0,0,0,0,0,0,7591
2014,3,Maryland,2843,0,8197,5712,70,9,0,0,1,2,62,158,1,0,0,0,0,0,0,15,0,0,0,1,17071
2014,3,Massachusetts,9160,0,6794,3607,406,204,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,20176
2014,3,Michigan,16900,0,13134,11534,431,257,0,0,4,0,6,370,0,0,0,0,0,0,0,0,0,0,0,0,42636
2014,3,Minnesota,25822,0,10604,12475,533,409,0,2,2,0,207,527,1,0,0,0,0,0,0,0,0,0,0,0,50582
2014,3,Mississippi,758,0,7582,6093,182,311,1,34,31,0,994,1346,2,0,0,0,0,0,0,0,0,0,0,0,17334
2014,3,Missouri,5224,0,20739,15823,876,905,0,0,7,0,904,1567,6,0,0,0,0,0,0,0,0,0,0,0,46051
2014,3,Montana,1270,0,3307,4683,110,248,7,1,3,0,469,945,2,0,0,0,0,0,0,0,0,0,0,0,11045
2014,3,Nebraska,4128,0,121,2079,26,4,0,0,0,0,3,76,0,0,0,0,0,0,0,0,0,0,0,0,6437
2014,3,Nevada,2428,0,4727,3495,305,306,0,0,0,0,307,200,1,0,0,0,0,0,0,0,0,0,0,0,11769
2014,3,New Hampshire,3631,0,5060,3695,106,1,17,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12519
2014,3,New Jersey,0,0,5486,4034,205,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9726
2014,3,New Mexico,715,0,5928,5200,305,319,0,2,1,0,456,623,1,0,0,0,0,0,0,0,0,0,0,0,13550
2014,3,New York,7078,0,9717,15665,913,158,0,0,0,0,5,16,1,0,0,0,0,0,166,90,7,0,3,0,33819
2014,3,North Carolina,522188,0,1054,13571,528,227,0,3,16,2,1658,2728,3,0,0,0,0,0,0,0,0,0,0,0,541978
2014,3,North Dakota,583,0,1966,3397,78,107,0,1,1,0,49,147,0,0,0,0,0,0,0,0,0,0,0,0,6329
2014,3,Ohio,0,0,32656,21426,1535,1361,0,0,2,0,1222,1033,8,0,0,0,0,0,0,0,1,0,0,0,59244
2014,3,Oklahoma,0,0,13697,11271,801,848,0,7,7,0,1565,1884,7,0,0,0,0,0,0,0,0,0,0,0,30087
2014,3,Oregon,106,0,12411,11829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24346
2014,3,Pennsylvania,25102,0,57940,10351,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93402
2014,3,Rhode Island,0,0,1106,912,51,131,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2208
2014,3,South Carolina,9518,0,10077,6225,451,282,0,2,2,0,925,953,1,0,0,0,0,0,0,0,0,0,0,0,28436
2014,3,South Dakota,8,0,2857,4061,105,169,0,1,1,0,104,232,0,0,0,0,0,0,0,0,0,0,0,0,7538
2014,3,Tennessee,7488,0,19944,15014,0,898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43344
2014,3,Texas,26007,0,49169,38758,2453,2493,0,25,20,1,6010,5354,20,0,0,0,0,0,0,0,0,0,0,0,130310
2014,3,Utah,14828,0,3322,3888,117,139,0,0,1,2,244,383,0,0,0,0,0,0,0,0,0,0,0,0,22924
2014,3,Vermont,0,0,1615,1563,71,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3305
2014,3,Virginia,0,0,23015,16781,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40700
2014,3,Washington,12531,0,16516,12072,1185,544,2,2,3,0,1281,1351,4,0,0,0,0,0,0,0,0,0,0,0,45491
2014,3,West Virginia,1336,0,8542,7716,269,463,39,2,7,0,888,1676,2,1,1,0,0,0,0,0,0,0,0,0,20942
2014,3,Wisconsin,6122,0,14797,15233,581,45,0,1,1,0,99,318,2,0,0,0,0,0,0,0,0,0,0,0,37199
2014,3,Wyoming,523,0,2267,2379,82,121,0,0,0,0,122,205,0,0,0,0,0,0,0,0,0,0,0,0,5699
2014,2,Alabama,21593,0,19710,14439,679,1087,0,8,15,0,3222,3183,11,0,0,0,0,0,0,0,0,0,0,0,63947
2014,2,Alaska,115,0,2697,2652,173,184,0,6,17,0,248,259,2,0,0,0,0,0,0,0,0,0,0,0,6353
2014,2,Arizona,3487,0,13149,8294,631,749,0,0,2,0,2179,1165,1,0,0,0,0,0,0,0,0,0,0,0,29657
2014,2,Arkansas,3910,0,7312,7375,127,662,0,5,15,0,1584,3605,4,0,0,0,0,0,0,0,0,0,0,0,24599
2014,2,California,36848,0,39048,29728,4280,0,56,0,0,0,710,660,11,0,0,0,0,0,0,0,0,0,0,0,111341
2014,2,Colorado,4949,0,17215,13037,661,1055,0,4,1,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,36936
2014,2,Connecticut,12879,0,5246,11351,149,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29640
2014,2,Delaware,326,0,1660,1022,95,89,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,3207
2014,2,Florida,20119,0,46802,25174,1614,2008,123,28,4,0,3173,1823,8,0,0,0,0,0,0,0,0,0,0,0,100876
2014,2,Georgia,14467,0,17171,10809,355,1041,0,32,20,0,3047,3509,8,0,0,0,0,0,0,0,0,0,0,0,50459
2014,2,Hawaii,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1222
2014,2,Idaho,2266,0,3263,4333,136,279,0,2,3,0,523,1016,1,0,0,0,0,0,0,0,0,0,0,0,11822
2014,2,Illinois,78016,0,23448,13449,0,990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115903
2014,2,Indiana,12042,0,22970,14166,904,772,0,1,8,0,5,1106,2,0,0,0,0,0,0,0,0,0,0,0,51976
2014,2,Iowa,9818,0,206,2939,27,7,0,0,0,0,3,167,0,0,0,0,0,0,0,0,0,0,0,0,13167
2014,2,Kansas,1737,0,7199,6496,313,521,6,3,0,0,810,711,2,0,0,0,0,0,0,0,0,0,0,0,17798
2014,2,Kentucky,227921,0,13082,10425,214,1157,0,5,8,0,2857,4163,5,0,0,0,0,0,0,0,0,0,0,0,259837
2014,2,Louisiana,0,0,13147,10479,467,698,0,7,4,0,1597,1721,0,0,0,0,0,0,0,0,0,0,0,0,28120
2014,2,Maine,0,0,3221,3082,156,177,0,12,30,0,142,281,0,0,0,0,0,0,0,0,0,0,0,0,7101
2014,2,Maryland,2983,0,10156,5446,47,12,0,1,2,13,82,220,5,0,0,0,0,0,0,21,9,0,1,1,18999
2014,2,Massachusetts,7997,0,5471,2679,346,161,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16662
2014,2,Michigan,12488,0,11886,9984,352,242,0,0,1,0,9,487,0,0,0,0,0,0,0,0,0,0,0,0,35449
2014,2,Minnesota,20865,0,8845,9013,437,354,0,0,3,0,247,739,0,0,0,0,0,0,0,0,0,0,0,0,40503
2014,2,Mississippi,808,0,9222,6691,199,517,2,36,39,0,1819,2471,1,0,0,0,0,0,0,0,0,0,0,0,21805
2014,2,Missouri,4154,0,21678,16291,825,1311,0,5,3,0,1630,2773,4,0,0,0,0,0,0,0,0,0,0,0,48674
2014,2,Montana,950,0,2798,4003,117,337,6,0,1,0,677,1463,0,0,0,0,0,0,0,0,0,0,0,0,10352
2014,2,Nebraska,3945,0,113,2129,16,4,0,1,1,0,6,169,0,0,0,0,0,0,0,0,0,0,0,0,6384
2014,2,Nevada,2261,0,5089,3284,210,323,0,0,0,0,451,261,0,0,0,0,0,0,0,0,0,0,0,0,11879
2014,2,New Hampshire,2718,0,4270,3080,89,4,13,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,10204
2014,2,New Jersey,0,0,4327,3290,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7762
2014,2,New Mexico,586,0,5979,4999,271,347,0,0,2,0,655,1017,3,0,0,0,0,0,0,0,0,0,0,0,13859
2014,2,New York,4043,0,8553,13614,731,149,0,3,0,0,10,26,2,0,0,0,0,0,106,65,7,3,5,0,27317
2014,2,North Carolina,199748,0,1082,15014,504,489,0,5,20,0,3126,4667,12,0,0,0,0,0,0,0,0,0,0,0,224667
2014,2,North Dakota,1291,0,1910,2814,62,104,0,4,5,0,71,211,0,0,0,0,0,0,0,0,0,0,0,0,6472
2014,2,Ohio,0,0,32864,19732,1373,1707,0,1,2,0,2041,1802,5,0,0,0,0,0,0,0,0,0,0,0,59527
2014,2,Oklahoma,0,0,15122,11260,740,1210,0,6,4,0,2501,3055,3,0,0,0,0,0,0,0,0,0,0,0,33901
2014,2,Oregon,38,0,12334,10825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23197
2014,2,Pennsylvania,19168,0,47511,10231,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76916
2014,2,Rhode Island,0,0,996,718,31,141,0,0,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,1897
2014,2,South Carolina,6641,0,11484,6181,281,478,0,5,6,1,1716,1645,2,0,0,0,0,0,0,0,0,0,0,0,28440
2014,2,South Dakota,5,0,3008,4013,92,217,0,0,1,0,164,397,0,0,0,0,0,0,0,0,0,0,0,0,7897
2014,2,Tennessee,10826,0,25694,17965,0,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55684
2014,2,Texas,26564,0,55417,41550,2271,3610,0,43,39,4,9636,8626,33,0,0,0,0,0,0,0,0,0,0,0,147793
2014,2,Utah,12811,0,3584,3976,85,193,0,1,0,1,392,505,0,0,0,0,0,0,0,0,0,0,0,0,21548
2014,2,Vermont,0,0,1662,1337,68,61,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3132
2014,2,Virginia,0,0,24248,16694,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42073
2014,2,Washington,10915,0,15785,12011,1248,754,9,3,4,0,1866,1801,3,0,0,0,0,0,0,0,0,0,0,0,44399
2014,2,West Virginia,942,0,8737,7936,241,863,2,3,8,0,1522,3313,2,0,0,0,0,0,0,0,0,0,0,0,23569
2014,2,Wisconsin,4910,0,13860,11750,451,67,0,0,1,0,180,479,0,0,0,0,0,0,0,0,0,0,0,0,31698
2014,2,Wyoming,508,0,2187,2231,73,131,0,3,2,0,200,342,0,0,0,0,0,0,0,0,0,0,0,0,5677
2014,1,Alabama,21881,0,12371,12790,579,583,0,8,16,1,1960,1941,8,0,0,0,0,0,0,0,0,0,0,0,52138
2014,1,Alaska,169,0,1994,2128,202,130,0,1,5,0,149,173,0,0,0,0,0,0,0,0,0,0,0,0,4951
2014,1,Arizona,4382,0,9833,7135,563,435,0,1,1,0,1367,737,4,0,0,0,0,0,0,0,0,0,0,0,24458
2014,1,Arkansas,4330,0,4337,5573,112,265,0,2,5,0,917,1616,1,0,0,0,0,0,0,0,0,0,0,0,17158
2014,1,California,33962,0,33834,27585,3822,0,0,0,0,0,418,412,21,0,0,0,0,0,0,0,0,0,0,0,100054
2014,1,Colorado,6273,0,14078,11498,678,784,0,0,2,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,33328
2014,1,Connecticut,16334,0,5330,6693,119,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28542
2014,1,Delaware,61,0,1325,943,80,59,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,2486
2014,1,Florida,16053,0,37372,22370,1671,1519,142,14,8,0,2089,1101,3,0,0,0,0,0,0,0,0,0,0,0,82342
2014,1,Georgia,14232,0,9861,8510,303,418,0,9,14,0,1649,1630,1,0,0,0,0,0,0,0,0,0,0,0,36627
2014,1,Hawaii,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337
2014,1,Idaho,1923,0,2265,3193,113,144,0,1,0,0,323,570,0,0,0,0,0,0,0,0,0,0,0,0,8532
2014,1,Illinois,89150,0,20164,11190,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121288
2014,1,Indiana,11324,0,14854,10418,908,525,0,0,3,0,3,482,3,0,0,0,0,0,0,0,0,0,0,0,38520
2014,1,Iowa,10269,0,214,2413,24,1,0,0,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,13003
2014,1,Kansas,1706,0,5257,5907,247,301,2,1,3,0,391,433,0,0,0,0,0,0,0,0,0,0,0,0,14248
2014,1,Kentucky,240641,0,7116,6657,200,439,1,7,5,0,1472,1931,2,0,0,0,0,0,0,0,0,0,0,0,258471
2014,1,Louisiana,0,0,9395,10294,495,418,0,1,4,0,962,1015,0,0,0,0,0,0,0,0,0,0,0,0,22584
2014,1,Maine,0,0,2476,2616,122,138,0,15,46,0,97,162,1,0,0,0,0,0,0,0,0,0,0,0,5673
2014,1,Maryland,3090,0,13512,4859,35,6,0,0,4,9,35,124,4,0,0,0,0,0,0,15,22,0,0,0,21715
2014,1,Massachusetts,9297,0,5374,2727,367,137,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,17908
2014,1,Michigan,14010,0,7388,7414,355,153,0,0,3,0,5,295,0,0,0,0,0,0,0,0,0,0,0,0,29623
2014,1,Minnesota,18556,0,7500,7101,430,322,0,2,1,0,178,437,1,0,0,0,0,0,0,0,0,0,0,0,34528
2014,1,Mississippi,688,0,5347,5946,166,257,5,31,48,1,1053,1357,3,0,0,0,0,0,0,0,0,0,0,0,14902
2014,1,Missouri,3987,0,16170,12823,840,734,0,8,12,0,1000,1323,5,0,0,0,0,0,0,0,0,0,1,0,36903
2014,1,Montana,999,0,2280,3252,75,217,7,3,4,0,474,961,1,0,0,0,0,0,0,0,0,0,0,0,8273
2014,1,Nebraska,3945,0,93,1966,13,3,0,0,0,0,9,85,1,0,0,0,0,0,0,0,0,0,0,0,6115
2014,1,Nevada,1994,0,3683,2761,222,261,0,0,0,0,304,161,1,0,0,0,0,0,0,0,0,0,0,0,9387
2014,1,New Hampshire,3182,0,3767,2830,85,3,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9884
2014,1,New Jersey,0,0,4461,3337,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7954
2014,1,New Mexico,443,0,4256,3940,222,214,0,1,1,0,501,604,1,0,0,0,0,0,0,0,0,0,0,0,10183
2014,1,New York,4196,0,8356,11964,704,137,0,0,2,0,3,8,0,0,0,0,0,0,106,63,5,5,2,0,25551
2014,1,North Carolina,24661,0,743,11645,457,209,0,10,14,0,1792,2271,2,0,0,0,0,0,0,0,0,0,0,0,41804
2014,1,North Dakota,1205,0,1441,2621,62,86,0,3,0,0,53,123,0,0,0,0,0,0,0,0,0,0,0,0,5594
2014,1,Ohio,0,0,21851,14893,1266,963,0,1,4,0,1007,875,4,0,0,0,0,0,0,0,0,0,0,0,40864
2014,1,Oklahoma,0,0,11442,10339,763,762,0,0,5,0,1591,1705,1,0,0,0,0,0,0,0,0,0,0,0,26608
2014,1,Oregon,47,0,10184,9273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19504
2014,1,Pennsylvania,21228,0,207,48368,153,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69963
2014,1,Rhode Island,0,0,802,676,21,141,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1646
2014,1,South Carolina,7415,0,7312,5263,308,264,0,5,8,0,934,845,2,0,0,0,0,0,0,0,0,0,0,0,22356
2014,1,South Dakota,0,0,2283,3302,79,141,0,0,0,0,116,180,0,0,0,0,0,0,0,0,0,0,0,0,6101
2014,1,Tennessee,13942,0,17208,13754,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45597
2014,1,Texas,39851,0,39174,36808,2083,2019,0,27,36,4,5591,4892,38,0,0,0,1,0,0,0,0,0,0,0,130524
2014,1,Utah,15423,0,2583,3106,117,105,2,1,1,0,227,342,1,0,0,0,0,0,0,0,0,0,0,0,21908
2014,1,Vermont,0,0,971,1067,53,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2138
2014,1,Virginia,0,0,16759,14172,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31647
2014,1,Washington,11997,0,13899,10505,1085,556,6,2,3,0,1319,1237,3,0,0,0,0,0,0,0,0,0,0,0,40612
2014,1,West Virginia,770,0,5748,5726,233,339,2,1,1,0,948,1581,1,0,0,0,0,0,0,0,0,0,0,0,15350
2014,1,Wisconsin,4486,0,9720,8491,472,42,0,1,0,1,106,247,2,0,0,0,0,0,0,0,0,0,0,0,23568
2014,1,Wyoming,505,0,1504,1816,87,82,0,2,0,0,141,222,0,0,0,0,0,0,0,0,0,0,0,0,4359
2013,12,Alabama,21065,0,20186,30523,738,926,0,8,15,0,1861,2043,9,0,0,0,0,0,0,0,0,0,0,0,77374
2013,12,Alaska,155,0,3036,4064,193,205,0,5,7,0,138,146,2,0,0,0,0,0,0,0,0,0,0,0,7951
2013,12,Arizona,3482,0,13122,12723,632,574,0,1,3,0,1128,705,4,0,0,0,0,0,0,0,0,0,0,0,32374
2013,12,Arkansas,2811,0,6292,13463,123,333,0,6,9,3,846,1695,2,0,0,0,0,0,0,0,0,0,0,0,25583
2013,12,California,32778,0,34360,70609,68,0,11,0,0,0,371,325,0,0,0,0,0,0,0,0,0,0,0,0,138522
2013,12,Colorado,3148,0,18259,20072,807,975,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,43268
