AnimalID,breed,sex,receiptnumber,dateimpounded,name,dispositiondate,color,approxweight,agecategory,source,status
9026,cocker mix,m/n,15405 ks19,2004-07-12,tubby,unknown,['tan'],30 lbs,unknown,brought-in,redeemed
9027,great pyrenees,m/n,tu,2004-07-13,samson,unknown,['white'],100lbs,unknown,spca,ride home free
9030,shepherd  mix,f,jn 12,2004-07-14,unknown,unknown,"['black', 'cream']",55 lbs,unknown,holding stray,ride home free
9031,lab mix pit,f,tu,2004-07-14,sadie,unknown,['black'],40 lbs,unknown,holding stray,ride home free
9039,lab mix,f,15416-tu,2004-07-15,shmitty,unknown,"['black', 'white chest']",40 lbs,unknown,brought-in,redeemed
9049,german shep,f/s,"15408,mc",2004-06-09,sunshine,unknown,"['tan', 'black']",unknown,unknown,brought-in,sold
9053,cockatiel,unknown,15454 ar,2004-06-30,mohawk,unknown,"['grey', 'white', 'yellow']",unknown,unknown,other,redeemed
9054,malamute,m/n,15319 dt,2004-07-01,niska the happy husky,unknown,"['black', 'white']",70 lbs,unknown,police-emergency,sold
9057,border collie mix,m/n,mc,2004-07-17,white fang,unknown,"['white', 'brown']",40 lbs,unknown,brought-in,ride home free
9062,mini poodle,m/n,jf13,2004-07-18,shadow,unknown,['black'],8 lbs,unknown,complaint,ride home free
9071,maltipoo,m/n,jn12,2004-07-19,malty,unknown,['white'],unknown,unknown,holding stray,ride home free
9074,german shorthair pointer,m,ks19,2004-07-20,kaiser,unknown,"['white', 'brown']",80 lbs,unknown,holding stray,ride home free
9075,shepherd  mix,f/s,"14365,dt",2004-07-20,ruby,unknown,"['black', 'tan']",45 lbs.,unknown,holding stray,redeemed
9080,sheltie,f,unknown,2004-07-21,unknown,unknown,"['tan', ' white']",unknown,unknown,holding stray,ride home free
9081,corgi mix,m/n,15428gp,2004-07-21,tyson,unknown,['black'],15lbs,unknown,holding stray,redeemed
9082,rottweiler,f/s,15321 ks,2004-07-21,jessie,unknown,"['black', 'tan']",unknown,unknown,holding stray,redeemed
9084,staffordshire bull terrier,m,jf,2004-07-22,hoover,unknown,"['white', 'tan']",55lbs,unknown,holding stray,ride home free
9093,rabbit,m,jf13,2004-07-26,eeyore,unknown,['grey'],20lbs,unknown,holding stray,ride home free
9096,labrador,f,"15443,jn",2004-07-27,lilo,unknown,['black'],40 lbs.,unknown,patrol,redeemed
9103,bassethound,f,kd,2004-07-30,barney,unknown,"['black', 'white', 'brown']",45 lbs,unknown,holding stray,ride home free
9105,labrador retriever mix,m/n,unknown,2004-07-31,cino,unknown,['yellow'],65 lbs,unknown,holding stray,ride home free
9106,malamute,m/n,"15458,mc",2004-06-20,zak,unknown,"['black', 'silver']",50lbs,unknown,holding stray,sold
9107,dachshund,m/n,n/c,2004-06-22,frankie,unknown,['brown'],10 lbs,unknown,brought-in,sold
9108,chow mix,f/s,jf,2004-08-04,grizzly bear,unknown,['brown brindle'],80lbs,unknown,holding stray,ride home free
9113,maltese mix,f/s,"15419,mc",2004-06-25,lou lou,unknown,['white'],15lbs.,unknown,spca,sold
9114,shep mix retriever,f/s,"15456,mc",2004-06-02,sheba,unknown,['tan'],80lbs,unknown,police-emergency,sold
9117,poodle mix terrier,f/s,15403 bc3,2004-06-29,cassi,unknown,"['white', 'black']",15 lbs,unknown,holding stray,sold
9120,lab,f,unknown,2004-08-08,bluey,unknown,['black'],70 lbs,unknown,holding stray,ride home free
9122,collie,f,14372 amy,2004-08-10,unknown,unknown,"['sable', 'white']",50 lbs,unknown,brought-in,redeemed
9130,pitbull,m,14384wrs,2004-08-11,thor (?),unknown,['white'],80 lbs,unknown,holding stray,redeemed
9132,doby mix rotty,m,14380jf13,2004-08-11,tonka,unknown,"['black', 'brown']",35 lbs,unknown,brought-in,redeemed
9133,husky,f/s,"15622,mc",2004-07-09,aurora,unknown,"['silver', 'black']",60 lbs,unknown,complaint,sold
9134,yorkshire mix havanese,m/n,jf13,2004-08-12,fraser,unknown,"['black', 'white']",17lbs,unknown,police-day,redeemed
9135,shih tsu,f/s,jez,2004-08-12,lacey,unknown,['white'],10lbs,unknown,holding stray,ride home free
9150,samoyed,m,tu,2004-08-16,sky,unknown,['white'],75 lbs,unknown,holding stray,ride home free
9151,rottweiler,f/s,15340-tu,2004-08-17,jessy,unknown,"['black', 'tan']",50 lbs.,unknown,holding stray,redeemed
9153,shepherd mix,f,ah,2004-08-17,jessie,unknown,"['brown', 'black']",unknown,unknown,holding stray,ride home free
9154,husky,f,ks19,2004-08-17,shadow,unknown,"['silver', 'white']",60 lbs,unknown,brought-in,ride home free
9163,shepherd  mix,m,unknown,2004-08-18,jimmy,unknown,"['black', 'tan']",100 lbs,unknown,holding stray,ride home free
9166,boxer,m/n,15605,2004-08-19,deaf jam,unknown,"['white', 'black spots']",80lbs.,unknown,brought-in,redeemed
9168,chow mix,m,15604,2004-08-19,boomer,unknown,['tan'],30lbs.,unknown,patrol,redeemed
9172,pug,m/n,15444 jn12,2004-07-19,spade/chico,unknown,"['fawn', 'black']",10lbs,unknown,holding stray,sold
9173,shepherd  mix,f/s,"15327, mc",2004-07-26,ruby,unknown,"['black', 'tan']",45 lbs,unknown,holding stray,sold
9174,shep mix malamute,m/n,mc,2004-08-20,homer,unknown,"['black', 'tan']",110 lbs,unknown,holding stray,ride home free
9175,shep mix,f/s,"15608,mc",2004-08-20,frappucino,unknown,"['tan', 'black']",50 lbs,unknown,brought-in,redeemed
9176,pomeranian,m/n,"15607,mc",2004-08-21,mikey,unknown,['tan'],15lbs.,unknown,holding stray,redeemed
9177,lab mix,f/s,jf13,2004-08-21,louise,unknown,['black'],50 lbs.,unknown,holding stray,ride home free
9179,shep mix chow,f/s,14387 ks,2004-07-29,diana,unknown,"['tan', ' black']",40 lbs,unknown,spca,sold
9182,lab,f,15620 ks,2004-08-23,coco bear,unknown,['chocolate'],50 lbs,unknown,holding stray,redeemed
9183,lab,m/n,mc,2004-07-31,roame,unknown,['tan'],100 lbs,unknown,holding stray,ride home free
9186,australian shep,m/n,15613 gp,2004-08-25,tobi,unknown,['merle'],45lbs,unknown,brought-in,redeemed
9188,pit bull,m/n,14373 jn12,2004-08-01,hungi,unknown,['tan'],90lbs,unknown,complaint,redeemed
9191,border collie mix,m/n,mc,2004-08-01,unknown,unknown,"['black', 'white']",unknown,unknown,holding stray,ride home free
9192,lhasa apso,m,"14368,mc",2004-08-01,rocky,unknown,['blonde'],30 lbs,unknown,holding stray,redeemed
9195,golden ret,f,15446 gp21,2004-08-03,jaspar,unknown,['blonde'],55lbs,unknown,holding stray,redeemed
9197,husky mix,m/n,jn12,2004-08-04,al,unknown,['white'],65 lbs,unknown,complaint,ride home free
9208,terrier mix,m/n,amy,2004-08-05,max,unknown,"['black', 'white']",60lbs,unknown,holding stray,ride home free
9209,yellow lab mix husky,f/s,"15626,mc",2004-08-05,maggie,unknown,"['beige', 'black']",15lbs,unknown,brought-in,sold
9210,pointer mix,m,mc,2004-08-05,memphis,unknown,"['black', 'white', 'grey spots']",60 lbs.,unknown,holding stray,ride home free
9217,collie mix,f/s,mc,2004-08-07,raven,unknown,['black'],60 lbs,unknown,police-day,ride home free
9220,heeler mix,m/n,unknown,2004-08-07,oscar,unknown,"['brindle', 'white']",70lbs,unknown,brought-in,redeemed
9227,lab mix,f,mc,2004-08-27,happy,unknown,['brown'],55 lbs,unknown,holding stray,ride home free
9228,lab mix boxer,m/n,15343 amy,2004-06-26,samson,unknown,['brindle'],50 lbs,unknown,holding stray,sold
9229,border collie,m/n,15619 ks,2004-08-27,zack,unknown,['tri colour'],45 lbs.,unknown,holding stray,redeemed
9232,malamute mix shep,m/n,15624 amy,2004-08-27,homer,unknown,"['black', 'tan']",110,unknown,holding stray,redeemed
9239,shep mix,f/s,unknown,2004-08-31,unknown,unknown,"['black', 'tan']",unknown,unknown,holding stray,ride home free
9252,wolfhound mix,m/n,14388 km,2004-08-12,kobe,unknown,"['black', 'white']",40 lbs,unknown,holding stray,redeemed
9253,cocker spaniel,f,15347 amy,2004-08-15,angie,unknown,['beige'],20lbs,unknown,police-emergency,redeemed
9255,shep mix lab,f,15338 amy,2004-08-16,unknown,unknown,"['tan', 'white']",70 lbs,unknown,complaint,redeemed
9256,shep mix lab,m/n,15338 amy,2004-08-16,topaz,unknown,"['tan', 'white']",75 lbs,unknown,complaint,redeemed
9266,shepherd,f/s,15641 js,2004-08-09,aria,unknown,"['black', 'tan']",50 lbs,unknown,complaint,sold
9272,chocolate lab,m/n,15678 bc3,2004-09-07,booker,unknown,['brown'],65 lbs,unknown,holding stray,sold
1157,shiba inu mix chow mix,f,"7254, bill",1999-09-26,unknown,unknown,['black'],unknown,unknown,unknown,redeemed
1160,rottweiler,f,9568 l.f.,1999-09-27,unknown,unknown,"['black', 'tan']",unknown,unknown,unknown,sold
1166,rott,f,"9561, joy",1999-10-01,kato,unknown,"['black', 'tan']",unknown,unknown,unknown,redeemed
1168,chow,m,9139 jf1,1999-10-03,roberto,unknown,['red'],unknown,unknown,unknown,redeemed
1172,shep mix,f/s,9578s-#4,1999-10-07,moxey,unknown,"['black', 'white']",unknown,unknown,unknown,redeemed
1174,golden lab,f,9579s-tu,1999-10-07,keeley,unknown,['golden blonde'],unknown,unknown,unknown,redeemed
1179,rott mix,f/s,9580-s   tu,1999-08-16,jessy,unknown,"['black', 'tan']",unknown,unknown,unknown,sold
1180,golden retiever mix,m/n,"8790,bill no ch per bf",1999-08-16,lewis,unknown,['gold'],unknown,unknown,unknown,sold
1181,setter mix,m/n,"9595, bf",1999-08-17,miracle,unknown,"['black', 'tan']",unknown,unknown,unknown,sold
1185,shep mix,m/n,"9237,al,9608,mc 7",1999-09-04,chewie,unknown,['black'],unknown,unknown,unknown,sold
1189,terrier mix,m/n,"9626, al",1999-09-22,spark,unknown,"['brown', 'white', 'black']",unknown,unknown,unknown,sold
1190,cockapoo,f/s,unknown,1999-09-27,lucy,unknown,"['black', 'grey on muzzle']",unknown,unknown,unknown,behavior
1193,shep mix (dingo accord. to owner,m,9593 l.f.,1999-10-01,doobie,unknown,"['brown', 'black brindle']",unknown,unknown,unknown,redeemed
1197,pitbull,m,9629-tu,1999-10-05,koko,unknown,"['white', 'brown']",unknown,unknown,unknown,redeemed
1201,lab mix,m/n,"9619, mc 7",1999-10-07,milo,unknown,['gold'],unknown,unknown,unknown,sold
1204,husky mix,m/n,"9705s,jim",1999-10-08,cisco,unknown,['tan'],unknown,unknown,unknown,sold
1206,shih tzu mix,f,"9586, mc 7",1999-10-08,chewbie,unknown,"['black', 'grey']",unknown,unknown,unknown,redeemed
1207,chihuahua mix,f/s,"9604,mc 7",1999-10-08,unknown,unknown,['tan'],unknown,unknown,unknown,sold
1208,rotty,f,"9583,mc,9620,fb",1999-10-09,asia,unknown,"['black', 'tan']",unknown,unknown,unknown,sold
1209,border mix heeler  (pup),f,"9588, bruce",1999-10-09,patches,unknown,"['black', 'white']",unknown,unknown,unknown,sold
1210,doby,f,"9631,fb",1999-10-09,stella,unknown,['brown'],unknown,unknown,unknown,sold
1214,siberian husky,f,"9597, bruce",1999-10-12,unknown,unknown,"['black', 'white']",unknown,unknown,unknown,redeemed
1215,pit mix,m/n,"9606, mc 7",1999-10-13,tuxedo,unknown,"['black', 'white']",unknown,unknown,unknown,redeemed
1224,akita mix  rott,f/s,"8506, 9605 tu",1999-10-14,tenny,unknown,['tan'],unknown,unknown,unknown,sold
1226,samoyed,f/s,9607s ar#15,1999-10-14,shandi,unknown,['white'],unknown,unknown,unknown,redeemed
1227,samoyed,m,9607s ar#15,1999-10-14,snow,unknown,['white'],unknown,unknown,unknown,redeemed
1229,labrador retreiver,m/n,9643 jf 17,1999-10-15,charlie,unknown,['black'],unknown,unknown,unknown,sold
33924,poodle mix,f,n/a - db,2022-12-01,juno,2022-12-01,['black'],unknown,adult,brought-in,ride home free
33930,germ. shepherd,m,di 23-168931 hb,2022-12-13,bear,2023-01-04,"['brown', 'black']",unknown,young adult,holding stray,redeemed
33938,cat - dsh,m/n,n/a -,2022-12-18,buttercup,2022-12-22,['black'],unknown,adult,brought-in,redeemed
33943,germ. shep/labrador ret.,m/n,di 22-312810 db,2022-12-19,oisin (osheen),2022-12-21,"['black', 'tri color']",unknown,adult,holding stray,redeemed
33954,labrador,m,di 22-315093 db,2022-12-29,davos,2022-12-30,['white'],unknown,adult,brought-in,redeemed
33967,pit mix,f,di 23-175991 hb,2023-01-15,huanxi,2023-01-16,"['grey', 'white']",unknown,adult,holding stray,redeemed
33985,australian shepherd mix,m/n,da 23-198792 db,2023-01-28,cruz  cosmo,2023-03-08,"['blue merle', ' white']",45lbs,young adult,brought-in,sold
33987,yorkie terrier mix,m,rhf dl 23-181714,2023-01-29,buddy,2023-01-29,"['brown', 'black', 'white']",unknown,puppy,brought-in,redeemed
33989,pomeranian,m/n,redeemed-n/c -an,2023-01-30,pesser,2023-01-31,['white'],unknown,adult,vpd impound,redeemed
33996,germ. shepherd,f,n/a - hb,2023-02-07,buddha,2023-02-07,"['black, tan', 'cream']",unknown,senior,vpd impound,ride home free
33999,shepherd/lab mix,f,di 23-186899 - rg,2023-02-08,mooney,2023-02-08,['tan'],unknown,young adult,holding stray,redeemed
34004,maltipoo,f,di 23-188086 gk,2023-02-11,lily,2023-02-11,"['brown', 'golden']",unknown,young adult,vpd impound,redeemed
34005,germ. shepherd,m,di 23-188394 dl,2023-02-12,whisky,2023-02-13,['black'],unknown,young adult,holding stray,redeemed
34008,lab/cattle dog mix,m/n,di 23-189103 hb,2023-02-14,rambo,2023-02-14,"['tan', 'white']",unknown,adult,brought-in,redeemed
34011,australian shepherd,f/s,da 23-200122 - dl,2023-02-15,star now charlie,2023-03-12,"['black', 'tan', 'white']",9.4kg / 20.75 lbs,puppy,brought-in,sold
34020,american akita,f,di 23-191152 dl,2023-02-19,sky,2023-02-21,['golden brown'],unknown,young adult,brought-in,redeemed
34025,spaniel mix,m,di 23-194331 - hb,2023-02-26,kado,2023-02-28,"['tan', 'cream']",unknown,senior,holding stray,redeemed
34033,shepherd mix,f,di 23-196389 - dl,2023-03-02,princess leia,2023-03-03,"['black', 'brown', 'white']",unknown,young adult,holding stray,redeemed
34044,pit bull,f,di 23-201134 dl,2023-03-14,bella,2023-03-14,"['black', 'white']",unknown,adult,holding stray,redeemed
34046,toller/spaniel mix,m,di 23-202781,2023-03-17,shelby,2023-03-18,"['blonde', 'white']",unknown,puppy,brought-in,redeemed
34053,german short haired mix,f/s,unknown,2023-03-21,jaada,2023-12-14,"['brown', 'tan']",41 kg / 90lbs,adult,seized,transferred
34058,cat - dsh,m/n,unknown,2023-03-23,unknown,2023-03-23,"['black', 'white']",unknown,young adult,holding stray,transferred
34062,pit bull,f,di 23-207263 - dl,2023-03-25,sadie,2023-03-28,"['black', 'white']",unknown,adult,holding stray,redeemed
34070,eng. bulldog,f,di 23-206419 dl,2023-03-26,lily,2023-03-27,"['white', ' black']",unknown,adult,holding stray,redeemed
34072,husky,f,di 23-208078 db,2023-03-27,kita,2023-03-29,"['grey', 'white']",unknown,adult,holding stray,redeemed
34082,corgi,m/n,di 23 - 208982 - rg,2023-03-30,coco,2023-03-31,"['orange', 'white']",unknown,adult,holding stray,redeemed
34092,pit bull,m,di 23 - 215340 hb,2023-04-04,stallone,2023-04-17,"['tan', 'white']",unknown,puppy,holding stray,redeemed
34104,maltese,f/s,23-213777,2023-04-13,sugar,2023-04-13,['white'],unknown,senior,holding stray,redeemed
34109,german shepherd,m,di 23-215700 hb,2023-04-18,cabello,2023-04-18,"['black', 'brown socks']",unknown,young adult,brought-in,redeemed
34127,pitbull,m,di 23-220575 -dl,2023-04-30,odie,2023-05-02,"['tan', 'white']",unknown,adult,brought-in,redeemed
34130,german shepherd,f,di 23-221716 - dl,2023-05-01,rocket,2023-05-04,"['black', 'brown']",unknown,young adult,holding stray,redeemed
34132,golden retriever mix,unknown,di 23 - 222523 - dl,2023-05-03,coco,2023-05-04,['golden'],unknown,senior,holding stray,redeemed
34136,chicken,f,unknown,2023-05-05,princess lay-a,2023-05-11,"['brown', 'red']",unknown,adult,transferred,transferred
34137,rottweiler,m,n/a -,2023-05-05,loki,2023-06-13,"['black', 'tan']",unknown,young adult,brought-in,ride home free
34144,aust. shep/border collie mix,f/s,di 23-224999,2023-05-09,saxa,2023-05-10,"['white', 'brown']",unknown,adult,holding stray,redeemed
34146,french bulldog,f,di 23-232245 - dl,2023-05-10,stitch,2023-05-26,"['tan', 'white']",unknown,adult,brought-in,redeemed
34157,maltipoo,f,rhf - rg,2023-05-13,liah,2023-06-13,['beige'],unknown,unknown,holding stray,ride home free
34166,"guinea pig, american",f,da 23-233627,2023-05-18,elsa,2023-05-27,['calico'],unknown,young adult,transferred,sold
34190,boston terrier,f,di 23 - 234615 - rg,2023-05-29,ruby,2023-05-29,"['brown', 'white']",unknown,adult,holding stray,redeemed
34193,terrier mix,f/s,di 23 -  235333,2023-05-30,pickle,2023-05-30,['tan'],unknown,adult,holding stray,redeemed
34194,havanese/shih tzu mix,f/s,n/a - hb,2023-05-31,coconut,2023-06-01,"['brown', 'white']",unknown,adult,holding stray,ride home free
34199,lab mix,f,23-237109 - rg,2023-06-02,poppy,2023-06-02,"['black', ' white markings']",unknown,adult,brought-in,redeemed
34202,chihuahua,f/s,da 24-201996 ja,2023-06-04,darling (now dolly),2024-03-26,['cream'],unknown,adult,brought-in,sold
34214,"bird, cockatiel",m,unknown,2023-06-06,loved,2023-06-08,"['white', 'grey', 'yellow']",unknown,adult,brought-in,passed away
34219,chihuahua mix,f,di 23 - 239540 - rg,2023-06-07,kali,2023-06-08,"['white', ' beige']",unknown,senior,vpd impound,redeemed
34229,great dane,f,di 23-240244 - rg,2023-06-09,phoebe,2023-06-13,"['black', 'white']",unknown,senior,holding stray,redeemed
34233,catahoula mastiff mix,m/n,da 23-264177 - hb,2023-06-11,bunk  snickers,2023-08-10,"['brown', ' black']",unknown,young adult,brought-in,sold
34240,"rat, fancy mix 2 male",m,da 23-250799,2023-06-16,chibs & otto s),2023-07-12,"['brown', 'white']",unknown,adult,holding stray,sold
34247,pit bull,m,unknown,2023-06-19,unknown,2023-06-19,['grey'],unknown,young adult,spca,transferred
34259,lab mix,f,di 23-245504 $105 paid hb,2023-06-24,mia,2023-06-25,"['golden', 'white']",unknown,adult,holding stray,redeemed
34264,blackmouth cur mix,f/s,da 23-300822,2023-06-26,georgia  christina,2024-01-12,"['brown', 'white']",unknown,puppy,holding stray,sold
34270,amer. bulldog,m,di 23 - 246961 - hb,2023-06-28,jaxxun,2023-06-29,"['tan', 'white']",unknown,adult,holding stray,redeemed
34272,husky mix,m/n,n/a - rg,2023-06-28,kevin,2023-06-28,"['grey, black', 'white']",unknown,unknown,holding stray,ride home free
34274,pomeranian,m/n,da 24 - 200061,2023-06-29,"dougie , dog)",2024-03-12,"['tan', 'black']",unknown,adult,holding stray,sold
34275,chihuahua mix,m/n,di 23-247753 db,2023-06-29,oreo,2023-06-30,"['black', ' white']",unknown,senior,holding stray,redeemed
34284,lab mix,m/n,rhf,2023-07-04,chester,2023-07-05,"['beige', 'white']",unknown,adult,holding stray,ride home free
34285,love bird,m,di 23 - 249527 - hb,2023-07-04,peaches,2023-07-05,['yellow w orange head'],unknown,unknown,holding stray,redeemed
34295,"bird, budgie",x,da 23 - 270940 - ch,2023-07-10,kim chi,2023-08-27,"['yellow', ' white cheeks']",unknown,young adult,brought-in,sold
34296,beagle,m,di 23 - 251910 hb,2023-07-10,tuff,2023-07-11,"['brown', 'white']",unknown,adult,brought-in,redeemed
34299,pit bull,f/s,di 23-252659 db,2023-07-12,amy,2023-07-13,"['white', ' black']",unknown,adult,holding stray,redeemed
34301,labrador,f,di 23 - 252346 hb,2023-07-12,millie,2023-07-12,['golden'],unknown,adult,holding stray,redeemed
34303,cockapoo/spaniel mix,m,n/a - rg,2023-07-14,cody,2023-07-14,"['red', 'white on chest']",unknown,adult,holding stray,ride home free
34307,shih tzu,f,di 23-253410 - rg,2023-07-15,pepper,2023-07-15,"['grey', 'black', 'white']",unknown,adult,holding stray,redeemed
34310,catahoula dog,m/n,di 23-254602 - hb,2023-07-17,rambo,2023-07-18,['tan'],unknown,senior,brought-in,redeemed
34311,turtle,f,di 23 - 254066 - rg,2023-07-17,turtle,2023-07-17,"['grey', 'brown']",unknown,adult,holding stray,redeemed
34312,germ. shepherd,m,n/a - db,2023-07-17,keno,2023-07-21,"['black', 'tan']",unknown,adult,holding stray,redeemed
34317,"bird, zebra finch mix2",m,da 23-266099 db,2023-07-21,zuzu and zaza,2023-08-15,"['grey', 'black', 'cream', 'tan']",unknown,adult,brought-in,sold
34320,germ. shepherd,m,di 23-256757 - hb,2023-07-23,pluto,2023-07-23,"['beige', 'black']",unknown,young adult,holding stray,redeemed
34321,bichon frise,m,qualifies for rhf,2023-07-23,fendi,2023-07-24,['white'],unknown,unknown,holding stray,ride home free
34322,spaniel mix pom,m/n,di 23-257091 - hb,2023-07-24,moose,2023-07-24,['black'],unknown,senior,holding stray,redeemed
