,date,breed,color,name,sex,state
8344,2011-07-21T00:00:00+00:00,Teacup Yorkie X Maltese,Tan w/Black,Bitsy,M/N,Lost
8345,2011-07-22T00:00:00+00:00,Dashund X Cocker Spaniel,Black w/ white on chest,Star,F,Lost
8346,2011-07-24T00:00:00+00:00,Cat,Blk/White broken tail,Mosey,M/N,Lost
8347,2011-07-25T00:00:00+00:00,Samoyed,White,Sky,F,Matched
8348,2011-07-25T00:00:00+00:00,Yorkie,Beige / White,Renny,X,Matched
8349,2011-07-26T00:00:00+00:00,Terrier X,Grey,Puddle Jumper,M/N,Lost
8350,2011-07-27T00:00:00+00:00,Staffy,Brown Brindle,Daisy,F/S,Lost
8351,2011-07-28T00:00:00+00:00,Lab,Yellow,Sir Loin,M/N,Matched
8352,2011-07-29T00:00:00+00:00,Golden Retriever,Golden ( ?),Spaz,M,Lost
8353,2011-07-29T00:00:00+00:00,Long haired Himalayan,Cream/Brown,Katou,M/N,Lost
8354,2011-07-29T00:00:00+00:00,Maltese,White,Fluffy,M,Lost
8355,2011-07-29T00:00:00+00:00,Sharpei X Border Collie,Black / w/ white paws,Buster,F/S,Lost
8356,2011-07-31T00:00:00+00:00,DMH cat,Black/white,Max,M/N,Lost
8357,2011-07-31T00:00:00+00:00,DSH Cat,White/Grey,Charlie,M,Lost
8358,2011-07-31T00:00:00+00:00,Pitbull X,Auburn/White,Mimi,F/S,Lost
8359,2011-08-01T00:00:00+00:00,Cat,"Torti Mix, Grey and White",Walsen,,Lost
8360,2011-08-01T00:00:00+00:00,Chihuahua,Tan,Gia,,Lost
8361,2011-08-01T00:00:00+00:00,Red Nosed Pitbull,Brown w/ white chest,Lucy,F/S,Lost
8362,2011-08-01T00:00:00+00:00,Shih Tzu,Brown/white,Coco,F,Lost
8363,2011-08-01T00:00:00+00:00,Shitzu,Brown/white,N/a,M,Lost
8364,2011-08-01T00:00:00+00:00,Yorkie,Brown and Grey,,F,Lost
8365,2011-08-02T00:00:00+00:00,Miniature Poodle X,White,Bailey,M/N,Matched
8366,2011-08-03T00:00:00+00:00,Yorkie,Black/Tan,Chaco,F/S,Lost
8367,2011-08-04T00:00:00+00:00,Chihuahua,White/Tan,Me,F/S,Matched
8368,2011-08-04T00:00:00+00:00,DLH Cat,Grey,Butch,M/N,Lost
8369,2011-08-06T00:00:00+00:00,Jack Russell Terrier,White/Brown,Chica,F/S,Matched
8370,2011-08-07T00:00:00+00:00,DSH Cat,Black/White,Little Cat,F/S,Lost
8371,2011-08-07T00:00:00+00:00,DSH Cat,Black/White,Pinky,M,Lost
8372,2011-08-07T00:00:00+00:00,Pug,Fawn,Saphire Star,F,Lost
8373,2011-08-08T00:00:00+00:00,Shih Tzu X,Tri Colour,Tom,M,Matched
8374,2011-08-09T00:00:00+00:00,SH Calico Cat,Orange/White/Black,Wren,F/S,Lost
8375,2011-08-09T00:00:00+00:00,Yorkshire Terrier,Brown/Tan,Yor,F,Lost
8376,2011-08-11T00:00:00+00:00,Samoyed,White,Rorie,F,Matched
8377,2011-08-12T00:00:00+00:00,Poodle x Shih tzu,White,Molly,F/S,Matched
8378,2011-08-15T00:00:00+00:00,Border Collie X,Black,Reba,F/S,Lost
8379,2011-08-16T00:00:00+00:00,Pit Bull,Brindle,Bella,F,Lost
8380,2011-08-16T00:00:00+00:00,Sheppard Collie X,Black and Tan with white Paws,,M,Lost
8381,2011-08-17T00:00:00+00:00,CAT,Beige and orange,,,Lost
8382,2011-08-17T00:00:00+00:00,Shetland Sheepdog,brown white and chestnut,Taffy,M,Lost
8383,2011-08-18T00:00:00+00:00,Yellow Lab,Yellow,Tristen,M/N,Lost
8384,2011-08-19T00:00:00+00:00,Lab X,Black,Keno,X,Lost
8385,2011-08-21T00:00:00+00:00,Min. Pin,Black,Keeko,M,Lost
8386,2011-08-22T00:00:00+00:00,Chihuahua,Black,Chubby,M,Lost
8387,2011-08-23T00:00:00+00:00,Collie  x malamute,Black and White,Ford,M/N,Lost
8388,2011-08-24T00:00:00+00:00,Dove,Tan w/ black ring around neck,?,X,Lost
8389,2011-08-24T00:00:00+00:00,Yorkshire Terrier,Grey w/ Blonde Head,Lakai,M/N,Lost
8390,2011-08-25T00:00:00+00:00,DSH,Black and White,,,Lost
8391,2011-08-27T00:00:00+00:00,,"Budgie- Light blue body, white",Charlie,,Lost
8392,2011-08-27T00:00:00+00:00,American Eskimo,White,Miya,,Matched
8393,2011-08-27T00:00:00+00:00,Cat- Medium Hair with busytail,Grey,,F,Lost
8394,2011-08-31T00:00:00+00:00,Chihuahua,Fawn,Sasa,F,Lost
8395,2011-08-31T00:00:00+00:00,Persian,White/Grey,Pennywise,F/S,Lost
8396,2011-08-31T00:00:00+00:00,Shih Tzu,White/Tan,CiCi,F,Matched
8397,2011-09-01T00:00:00+00:00,,Black,,,Lost
8398,2011-09-01T00:00:00+00:00,DSH Cat,Black & White Tuxedo style,Louie (Luongo),M/N,Lost
8399,2011-09-01T00:00:00+00:00,DSH Cat,Black/White,Toni,M/N,Lost
8400,2011-09-02T00:00:00+00:00,Pit Bull,Blue,Stacey,F,Lost
8401,2011-09-02T00:00:00+00:00,Poodle,White,Sunny,M/N,Lost
8402,2011-09-03T00:00:00+00:00,,Black and white,Madison,,Lost
8403,2011-09-04T00:00:00+00:00,Shih Tzu X,White/Beige,Poochie,F/S,Matched
8404,2011-09-04T00:00:00+00:00,Timberwolf X Malamute,Brown/Beige,Timber,M,Lost
8405,2011-09-06T00:00:00+00:00,Bichon Frise,White,Lisha,F/S,Lost
8406,2011-09-07T00:00:00+00:00,Min Pin,Brown and Black,Prada,M/N,Matched
8407,2011-09-08T00:00:00+00:00,Poodle Terrier Mix,Black,Coquette,,Lost
8408,2011-09-09T00:00:00+00:00,pigeon,black/white,Jannat,X,Lost
8409,2011-09-12T00:00:00+00:00,Pomeranian,Orange/Brown,Foxie,F,Lost
8410,2011-09-13T00:00:00+00:00,Mixed /,Black w/grey patches,Abby,F/S,Lost
8411,2011-09-14T00:00:00+00:00,German Pincher,Black,,M,Lost
8412,2011-09-14T00:00:00+00:00,Shih Tzu X,White/Beige,Luna,F,Lost
8413,2011-09-15T00:00:00+00:00,Border Collie,Black/White,Buddy,M/N,Lost
8414,2011-09-15T00:00:00+00:00,Border Collie,"mostly black with white paws,",Dee O jay,M,Lost
8415,2011-09-16T00:00:00+00:00,Lab,Black,Eudora,F,Lost
8416,2011-09-18T00:00:00+00:00,Cairn Terrier X (senior 10yrs),Dark Grey w/white(shaggy hair),Daisy,F/S,Lost
8417,2011-09-18T00:00:00+00:00,Chihuahua,Orange and White,Lily,F,Lost
8418,2011-09-20T00:00:00+00:00,Border Collie,Black/White,Jessie,F/S,Lost
8419,2011-09-20T00:00:00+00:00,German Shepherd/Blue Heeler X,Mostly blk gry/wht spot chest,Cairo,M,Lost
8420,2011-09-22T00:00:00+00:00,DSH Cat,Black/White,Slammo,M/N,Lost
8421,2011-09-24T00:00:00+00:00,DSH Cat,Black/White,Tom,M/N,Lost
8422,2011-09-24T00:00:00+00:00,Min Pin X Jack Russel,,Minakin,,Lost
8423,2011-09-24T00:00:00+00:00,poodle X shihtzu,Black & white,Winston,M/N,Lost
8424,2011-09-26T00:00:00+00:00,Pomeranian,brown and stomach white,Pumpkin,X,Matched
8425,2011-09-27T00:00:00+00:00,Cairn Terrier X,Grey w/silver markings,Daisy,F/S,Lost
8426,2011-09-29T00:00:00+00:00,Husky X Aussie Shepherd,Black/White,Django,M/N,Matched
8427,2011-09-30T00:00:00+00:00,Cockatiel,Gry body Yllw head orng cheeks,Willie,M,Lost
8428,2011-10-02T00:00:00+00:00,Presa Canario,White/Black,Icey,F,Lost
8429,2011-10-03T00:00:00+00:00,Rodesian Ridgeback,Auburn,Lucy,F/S,Matched
8430,2011-10-04T00:00:00+00:00,Havanese,White & Grey,Kiwi,F,Lost
8431,2011-10-07T00:00:00+00:00,Pomeranian,Beige and Black,Simba,,Lost
8432,2011-10-07T00:00:00+00:00,Siamesse X Teddy,Brownish Tint w/ blue eyes,?,M/N,Lost
8433,2011-10-09T00:00:00+00:00,French Bulldog,White/Black,Yoda,M/N,Lost
8434,2011-10-10T00:00:00+00:00,Lab,Black,Moses,M,Matched
8435,2011-10-11T00:00:00+00:00,French Bulldog,Tan,Cooper,M/N,Matched
8436,2011-10-11T00:00:00+00:00,French Bulldog,White w/ Black Dots,Yoda,M/N,Lost
8437,2011-10-11T00:00:00+00:00,Lab X,Dark Brown/Black,Buddha,M/N,Lost
8438,2011-10-11T00:00:00+00:00,Min. Schnauzer,Salt & Pepper,Simba,M,Lost
8439,2011-10-12T00:00:00+00:00,Shiba Inu,Sesame,Georgey (aka Copperstone ),M/N,Lost
8440,2011-10-13T00:00:00+00:00,Husky,"Yellowish, white, golden",Misty,F,Matched
8441,2011-10-14T00:00:00+00:00,German Shepard X,Brown/Black,Rex,M/N,Lost
8442,2011-10-14T00:00:00+00:00,Maltipoo,White,Bebe or Yucci,M,Lost
8443,2011-10-15T00:00:00+00:00,Blue Heeler,,Buddy,,Lost
8444,2011-10-15T00:00:00+00:00,DMH Cat,Black/White,Bumbalina,F,Lost
8445,2011-10-15T00:00:00+00:00,shitzu,Black and White,Tina,F,Matched
8446,2011-10-16T00:00:00+00:00,Bangle Cat,Black/Tan/Orange,Shenpa,F/S,Lost
8447,2011-10-16T00:00:00+00:00,Yorkshire Terrier,Tan and Black,Unknown,M,Matched
8448,2011-10-17T00:00:00+00:00,Shepherd X,Tan/Black,Angel,F/S,Matched
8449,2011-10-18T00:00:00+00:00,Border Colie/Healer Mix,"Black, White, Tanned Spotted",Zara,F,Lost
8450,2011-10-19T00:00:00+00:00,Border Collie X Blue Heeler,Black/Grey/White,Zara,F,Matched
8451,2011-10-19T00:00:00+00:00,Shepherd X Lab,Black w/shepherd markings paws,Max,M/N,Matched
8452,2011-10-20T00:00:00+00:00,Bichon Frise,White,Lou,M/N,Matched
8453,2011-10-20T00:00:00+00:00,DLH,Orange /deformed ear,Dennis,M,Lost
8454,2011-10-20T00:00:00+00:00,Fox Terrier/Schnauzer X,Brown/White,Cookie,M,Matched
8455,2011-10-20T00:00:00+00:00,Machoon Cat,Grey/White,Loumis,F/S,Lost
8456,2011-10-20T00:00:00+00:00,Mut/Dezi Dogs,Brown/Fawn,Tika,F/S,Lost
8457,2011-10-20T00:00:00+00:00,Sheltie,Blue Merle,Cruz,M,Matched
8458,2011-10-22T00:00:00+00:00,Cat DSH,White,Lyra,F/S,Lost
8459,2011-10-23T00:00:00+00:00,Cat - Machoon,Snow White,Dray,M/N,Lost
8460,2011-10-23T00:00:00+00:00,Pointer,White,Butchie,M/N,
8461,2011-10-25T00:00:00+00:00,Terrier,White/Tan spots,Cooper,M,Lost
8462,2011-10-25T00:00:00+00:00,shihtzu,white/grey,Loklok Douglas,F,Lost
8463,2011-10-26T00:00:00+00:00,Persian X (no smushed face),White-Fluffy,Dray,X,Lost
8464,2011-10-26T00:00:00+00:00,Schnauzer X Scottie X,Black/ Tri colour,Forrest,M/N,Lost
8465,2011-10-28T00:00:00+00:00,Shiba Inu,Blonde/Yellow,Kiwi,M,Matched
8466,2011-10-28T00:00:00+00:00,Tibetan Terrier X Toy Poodle,Black,Nooshi,F/S,Lost
8467,2011-10-30T00:00:00+00:00,European short hairt mix,Black/White,Sashimi or Flo Flo,F,Lost
8468,2011-10-31T00:00:00+00:00,Blk/Brown & Blk/White,Japanese X Yorkie,Siga & Haro,X,Matched
8469,2011-10-31T00:00:00+00:00,Cocker Spaniel,Gold,Ginger,F/S,Lost
8470,2011-10-31T00:00:00+00:00,Collie X,Tri Colour,Rocko,M,Matched
8471,2011-10-31T00:00:00+00:00,Lab X Border Collie,Yellow,Peanut,F/S,Matched
8472,2011-10-31T00:00:00+00:00,Labrador,Brown,Callie,F,Matched
8473,2011-11-01T00:00:00+00:00,DSH,Tortishell,Suddles,F/S,Lost
8474,2011-11-01T00:00:00+00:00,Shihtzu X Bichon,White with brown patches,Buddy,M,Lost
8475,2011-11-03T00:00:00+00:00,Rottweiler,Black/Tan,River,X,Lost
8476,2011-11-04T00:00:00+00:00,Pug,Fawn/ Black,Muffin,F,Matched
8477,2011-11-04T00:00:00+00:00,Standard Poodle,Light Brown,Yau Yau,M/N,Lost
8478,2011-11-06T00:00:00+00:00,poodle,Brown (very short haircut),Bobbie,M,Lost
8479,2011-11-08T00:00:00+00:00,Cat (Rag Doll),Cream/Blonde,,M,Lost
8480,2011-11-08T00:00:00+00:00,DLH,Cream colored,Meow Meow,F/S,Lost
8481,2011-11-08T00:00:00+00:00,German Shepherd X,Mostly Black w/Tan markings,Louis,F/S,Matched
8482,2011-11-09T00:00:00+00:00,DSH Cat,Black w/white on chest,Louie,M/N,Lost
8483,2011-11-10T00:00:00+00:00,Cocker Spaniel,Blonde,Bailey,M,Lost
8484,2011-11-10T00:00:00+00:00,Retriever,Gold,Sherman,M/N,Matched
8485,2011-11-10T00:00:00+00:00,Whippet,White w/ brindle patches,Ozzie,M/N,Lost
8486,2011-11-11T00:00:00+00:00,Cockapoo,Blonde,Milo,M,Lost
8487,2011-11-11T00:00:00+00:00,DSH,grey muted tortoise shell,Rosy,F,Lost
8488,2011-11-11T00:00:00+00:00,Hound,Black & Tan,Brownie,M/N,Matched
8489,2011-11-11T00:00:00+00:00,Husky,Black and white,Nuka,F,Matched
8490,2011-11-12T00:00:00+00:00,American Bulldog,White and black,Hussy,F/S,Matched
8491,2011-11-12T00:00:00+00:00,Border Collie G Shep,Black with some white,Gypsy,F,Matched
8492,2011-11-12T00:00:00+00:00,Labrador,Black,Gunther,M/N,Lost
8493,2011-11-13T00:00:00+00:00,Amer. Staff,Blue,Zeus,M,Matched
8494,2011-11-13T00:00:00+00:00,DMH,Black with white on belly,Louie,M/N,Lost
8495,2011-11-13T00:00:00+00:00,Siamese,Blonde/Drk Grey/White,Meenu,F/S,Lost
8496,2011-11-15T00:00:00+00:00,DSH,White and brown Calico,Mavis,F/S,Lost
8497,2011-11-15T00:00:00+00:00,Miniature Pinscher,Red,Chanel,F,Lost
8498,2011-11-15T00:00:00+00:00,Shih Tzu X Chihuahua,White/Black/Gold,Bailey,F/S,Lost
8499,2011-11-17T00:00:00+00:00,Mixed (Bigger than Yorkie),Dark Grey/Tan,Mimi,F,Matched
8500,2011-11-18T00:00:00+00:00,Beagle,Tri Colour,Katie,F/S,Lost
8501,2011-11-18T00:00:00+00:00,Poodle/Maltese,White,Pame,F,Lost
8502,2011-11-19T00:00:00+00:00,DLH,Grey,Niro,M/N,Lost
8503,2011-11-19T00:00:00+00:00,Teacup Chihuahua,White,Eddie,M,Lost
8504,2011-11-22T00:00:00+00:00,Pit bull X,Tan and White,Phoenix,F,Matched
8505,2011-11-23T00:00:00+00:00,Himalayan/Siamese,Beige/Dipped Paws/Star on head,Simba,M,Lost
8506,2011-11-24T00:00:00+00:00,DSH Cat,Grey/White,Migo,M,Lost
8507,2011-11-24T00:00:00+00:00,Rottweiler X,Black & Grey,Roxanne,F,Matched
8508,2011-11-25T00:00:00+00:00,Doberman X,Black w/Little Brown,Marcie or Loubo (rescue dog),F,Found
8509,2011-11-25T00:00:00+00:00,Maltese X,White,Bufont,M,Matched
8510,2011-11-25T00:00:00+00:00,Min. Poodle,Red,Macbo,M,Lost
8511,2011-11-26T00:00:00+00:00,Rotti X,Brown,Roxanne,F,Matched
8512,2011-11-26T00:00:00+00:00,Siamese X,Brown/Tan,Cleo,F/S,Lost
8513,2011-11-28T00:00:00+00:00,Shiba Inu,Black ( Plush ) w/white blaze,Kuma,F/S,Lost
8514,2011-11-29T00:00:00+00:00,Bichon Frise,White,Lisha,F/S,Lost
8515,2011-11-29T00:00:00+00:00,Germ Shep X,Black/Tan,Rufus,M/N,Lost
8516,2011-11-29T00:00:00+00:00,Welsh Terrier,Black & tan,Oscar,M,Lost
8517,2011-11-30T00:00:00+00:00,DSH Tabby Cat,Brown & White,Romeo,M/N,Lost
8518,2011-11-30T00:00:00+00:00,N.S Duck Tolling Retreiver,Orange,Timmy,M/N,Matched
8519,2011-12-02T00:00:00+00:00,German Shepherd,Tan,BoBo,M/N,Lost
8520,2011-12-02T00:00:00+00:00,Labrador,Brown,CoCo,M/N,Lost
8521,2011-12-02T00:00:00+00:00,Pit Bull X Boxer,Brindle w/ White boots,unknown,F,Matched
8522,2011-12-02T00:00:00+00:00,Pitbull X (puppy),Brown/Black,Hope,F,Lost
8523,2011-12-02T00:00:00+00:00,Puggle,Tan/Black on spine white paws,Obi,M,Lost
8524,2011-12-03T00:00:00+00:00,German Shepherd,Black and brown,Raja,,Lost
8525,2011-12-03T00:00:00+00:00,Wheaton terrier,Wheaton,Cargo,M,Matched
8526,2011-12-03T00:00:00+00:00,pug/beagle cross,fawn,Obi,M,Matched
8527,2011-12-04T00:00:00+00:00,Cat,White and Brown and black long,,F,Lost
8528,2011-12-05T00:00:00+00:00,Min Pin X Terrier,Black/Tan,Macie (new name for the dog),F/S,Lost
8529,2011-12-07T00:00:00+00:00,Bengal Cat,Black/Tan,McGarry,M/N,Lost
8530,2011-12-11T00:00:00+00:00,Brittany Spaniel,White/Brown,Zilla,F,Lost
8531,2011-12-12T00:00:00+00:00,Terrier X,Tan,Luna,F/S,Lost
8532,2011-12-14T00:00:00+00:00,Pointer X,Brown/White,Bruin,M/N,Lost
8533,2011-12-15T00:00:00+00:00,Golden Retriever,Blonde,Sherman,M/N,Lost
8534,2011-12-15T00:00:00+00:00,Greyhound,Red Brindle,Annie,F/S,Lost
8535,2011-12-15T00:00:00+00:00,Mixed ( Collie X Hound),Black,Rocky,F/S,Matched
8536,2011-12-16T00:00:00+00:00,German Short Haired Pointer,Chocolate Brown/white on chest,Bruin,M/N,Lost
8537,2011-12-17T00:00:00+00:00,DSH Cat,Black,Zena,F/S,Lost
8538,2011-12-18T00:00:00+00:00,Bull Terrier,Black/Brown Brindle,Rosie,F/S,Lost
8539,2011-12-19T00:00:00+00:00,Lab X,Black,Zoey,F/S,Matched
8540,2011-12-20T00:00:00+00:00,DMH Cat,Grey & White,Ziggy,M/N,Lost
8541,2011-12-20T00:00:00+00:00,Papillon X,White/Brown/Tan,Koko,F/S,Lost
8542,2011-12-21T00:00:00+00:00,Husky,White and Grey and Black,Blaze,M/N,Matched
8543,2011-12-21T00:00:00+00:00,Labrador X,Black,Cedar,F/S,Lost
8544,2011-12-21T00:00:00+00:00,Shih Tzu x 2,Brown,Peanut and Hersey,M,Lost
8545,2011-12-22T00:00:00+00:00,Cat,Grey/Blk Tabby,Lucy,M,Lost
8546,2011-12-22T00:00:00+00:00,Rottweiler X,Black/Brown,Tia,F/S,Matched
8547,2011-12-24T00:00:00+00:00,Rottweiler,tan with white chest,,F,Matched
8548,2011-12-27T00:00:00+00:00,Husky X  Lab,blonde,Atticus,M/N,Matched
8549,2011-12-28T00:00:00+00:00,Cocker Spaniel,Golden,Ruby,F,Matched
8550,2011-12-29T00:00:00+00:00,Terrier,White/Grey/Black,Ayla,F,Lost
8551,2011-12-31T00:00:00+00:00,Shiba Inu,doldish/red,Hachi,F/S,Matched
8552,2012-01-02T00:00:00+00:00,Greyhound/collie mix,black w/ white,Paro,,Lost
8553,2012-01-02T00:00:00+00:00,Irish wolfhound X,Grey- dark & light,Adah,F/S,Matched
8554,2012-01-02T00:00:00+00:00,Min Pin,"Black, Brown & White",Bella,F,Lost
8555,2012-01-02T00:00:00+00:00,Yorkshire Terrier,Black and tan,Blaze,M,Matched
8556,2012-01-04T00:00:00+00:00,Poodle X,Black,Mara,F/S,Matched
8557,2012-01-05T00:00:00+00:00,Beagle,Tri-Colour,Pita,M/N,Lost
8558,2012-01-05T00:00:00+00:00,Border Collie,Brown/White,Macy,F/S,Matched
8559,2012-01-05T00:00:00+00:00,Shepherd X,Mostly Black - some brn/wht,Lucky,M,Matched
8560,2012-01-05T00:00:00+00:00,Wolf Hybrid,Grey/White,Luna,F/S,Matched
8561,2012-01-10T00:00:00+00:00,Amer. Bulldog,White/Brindle,Caesar,M/N,Lost
8562,2012-01-10T00:00:00+00:00,Lab,Black,Tucker,M,Matched
8563,2012-01-10T00:00:00+00:00,Lab,Golden,Daisy,F/S,Matched
8564,2012-01-12T00:00:00+00:00,Rotti,Black/Tan,Maia,F/S,Matched
8565,2012-01-13T00:00:00+00:00,Pitbull X (5 mnths old),Black/orange,Haze,M,Matched
8566,2012-01-13T00:00:00+00:00,Shepherd X (5 months old),Orange & Black,Hennessy,M,Matched
8567,2012-01-15T00:00:00+00:00,Miniature Schnauzer,Brown,Scooter,M/N,Lost
8568,2012-01-16T00:00:00+00:00,Toy Poodle,Brown,Chico,M,Lost
8569,2012-01-18T00:00:00+00:00,Shepherd X Husky,White/Black,Luna,F,Matched
8570,2012-01-22T00:00:00+00:00,Husky X,White/Black/Tan,Katie,F/S,Matched
8571,2012-01-23T00:00:00+00:00,Cat,Choco Pnt Siamese,Tai,M/N,Lost
8572,2012-01-23T00:00:00+00:00,Doberman X Staffy,Tan and Black,Hunter,M/N,Lost
8573,2012-01-25T00:00:00+00:00,Japanese Spitz,White,Abby,F/S,Matched
8574,2012-01-25T00:00:00+00:00,Min Schnauzer,Grey/White,Faust,M,Lost
8575,2012-01-26T00:00:00+00:00,Bulldog,Fawn with brindle/white chest,Lucy,F,Lost
8576,2012-01-26T00:00:00+00:00,Yorkshire Terrier,Grey/Gold,Oliver,M/N,Lost
8577,2012-01-27T00:00:00+00:00,Chihuahua,Black,Sebastian,M,Lost
8578,2012-01-27T00:00:00+00:00,Pug,Fawn,Sophie,F/S,Lost
8579,2012-01-29T00:00:00+00:00,DMH,orange Tabby,Frisket,M/N,Lost
8580,2012-01-29T00:00:00+00:00,Husky,White,Heyjoy,M,Lost
8581,2012-01-29T00:00:00+00:00,Maltese,White,Prince,M/N,Lost
8582,2012-01-30T00:00:00+00:00,Mini Schnauzer,,Kirby,,Lost
8583,2012-01-30T00:00:00+00:00,Pug,Black,Puck,M/N,Matched
8584,2012-01-31T00:00:00+00:00,Maltese X,White,Prince,M/N,Lost
8585,2012-02-01T00:00:00+00:00,Bull Mastiff X Pit Bull,Ginger w/chest & toes,Jakub,M/N,Lost
8586,2012-02-02T00:00:00+00:00,Lab,Black,Paladin,M,Lost
8587,2012-02-03T00:00:00+00:00,Rotti,Black / Tan,Samson,M,Lost
8588,2012-02-04T00:00:00+00:00,yorkie cross,Brown,Charlie,M/N,Lost
8589,2012-02-06T00:00:00+00:00,Amer Bulldog X,White/Brown,Boda,M/N,Matched
8590,2012-02-06T00:00:00+00:00,Lab X,Black,Jack,M/N,Lost
8591,2012-02-06T00:00:00+00:00,Terrier X - long haired,Black/Tan,Charlie,M/N,Lost
8592,2012-02-07T00:00:00+00:00,Chihuahua/Japanese Chin X,White/Tan,Honey,F,Lost
8593,2012-02-07T00:00:00+00:00,Pom X,White/ w/ Brown mask,Zeke,M,Matched
8594,2012-02-07T00:00:00+00:00,Retreiver X,Tan,Bika,M/N,Lost
8595,2012-02-08T00:00:00+00:00,Chihuahua mix Terrier,"Black, Grey Scruffy",Toto,M,Matched
8596,2012-02-08T00:00:00+00:00,Staff,Black,Devil,M,Matched
8597,2012-02-08T00:00:00+00:00,Tabby,Orange,Ronnie,M/N,Lost
8598,2012-02-09T00:00:00+00:00,Chihuahua,Tan,Nemo,M,Lost
8599,2012-02-12T00:00:00+00:00,Mix German Shepherd,RotWeiler Colors,Fluff,F,Lost
8600,2012-02-14T00:00:00+00:00,Pug,Brown,JuJu,F/S,Lost
8601,2012-02-14T00:00:00+00:00,Sheltie X,Sable,Lucy,F,Lost
8602,2012-02-16T00:00:00+00:00,Lab,Black,Lucky,F/S,Matched
8603,2012-02-17T00:00:00+00:00,Pomeranian,Black/White,Pepe,M,Matched
8604,2012-02-20T00:00:00+00:00,Australian Shepherd,Brown white black,Kayla/Kindle?,F,Lost
8605,2012-02-20T00:00:00+00:00,Pomeranian X,White/Black/Gold,Charlie,M/N,Lost
8606,2012-02-20T00:00:00+00:00,Shih Tzu X,Black/White/Gold,Charlie,M/N,Lost
8607,2012-02-22T00:00:00+00:00,Cat,Grey/Black - top White- bottom,Bella,F,Lost
8608,2012-02-22T00:00:00+00:00,Chow Chow,Brown,Momo,M/N,Matched
8609,2012-02-22T00:00:00+00:00,Lab,Black,George,M,Lost
8610,2012-02-22T00:00:00+00:00,Pitbull X,Black,Duchess,F,Matched
8611,2012-02-22T00:00:00+00:00,Shih Tzu,White & Black,Hoya,F/S,Lost
8612,2012-02-23T00:00:00+00:00,Lab,Black,Jackie,M/N,Matched
8613,2012-02-23T00:00:00+00:00,Pit Bull,Blue,Chloe,F,Lost
8614,2012-02-23T00:00:00+00:00,Tabby Cat,Grey & Black - DSH,Charlie,M,Lost
8615,2012-02-25T00:00:00+00:00,Rottweiler,Black and Tan,,M,Lost
8616,2012-02-25T00:00:00+00:00,maltese x shih Tzu,White/Brown,Cooper,M,Lost
8617,2012-02-26T00:00:00+00:00,Siberian Husky,Unknown,Aktis,M,Lost
8618,2012-02-26T00:00:00+00:00,Toy Poodle,White,Espay,M,Lost
8619,2012-02-27T00:00:00+00:00,German Shepherd,Black/Tan,Patterson,F/S,Matched
8620,2012-02-28T00:00:00+00:00,Cockatiel,Orange/Yellow/Grey,Zoe,F,Lost
8621,2012-02-29T00:00:00+00:00,Standard Poodle / SENIOR,White,Estay,M/N,Lost
8622,2012-03-04T00:00:00+00:00,Sheltie,Black and White,Babba,X,Matched
8623,2012-03-05T00:00:00+00:00,DMH Cat,White/Black,Local,M/N,Lost
8624,2012-03-05T00:00:00+00:00,DSH,Orange & White,Tiger,M/N,Lost
8625,2012-03-05T00:00:00+00:00,Shitzu Poddle X,Ginger Grey/Black/White,Tuxedo,M/N,Lost
8626,2012-03-06T00:00:00+00:00,Cairn Terrier X,,Roxy,F/S,Lost
8627,2012-03-06T00:00:00+00:00,Shih Tzu X Poodle,Blonde/Tan,Tuxedo,M/N,Lost
8628,2012-03-06T00:00:00+00:00,Terrier X Poodle,Grey/Black,Roxanne,F/S,Matched
8629,2012-03-07T00:00:00+00:00,DSH,White with Grey Brown Tabby Sp,Poppy,F/S,Lost
8630,2012-03-08T00:00:00+00:00,Poodle,White,Buddy,M,Matched
8631,2012-03-08T00:00:00+00:00,Yorkie X,Brown & Tan,Lion,M/N,Lost
8632,2012-03-09T00:00:00+00:00,Blue Healer,Grey/Black,Sidney,F/S,Lost
8633,2012-03-09T00:00:00+00:00,Blue Heeler,White w/Black Spots,,X,Lost
8634,2012-03-09T00:00:00+00:00,Small Dog,Black,Lotus,F,Matched
8635,2012-03-12T00:00:00+00:00,Husky,White Face - Brown down back,Star,F/S,Matched
8636,2012-03-12T00:00:00+00:00,Lab,Chocolate,Latte,F/S,Matched
8637,2012-03-15T00:00:00+00:00,Maltipoo X poodle,White,Archie,M,Lost
8638,2012-03-15T00:00:00+00:00,Shih Tzu X Yorkie,Grey,Molly,F/S,Lost
8639,2012-03-16T00:00:00+00:00,Blue nose pitbull puppy,,,F,Lost
8640,2012-03-16T00:00:00+00:00,Border Collie,Black/White,Ozzy,F/S,Lost
8641,2012-03-16T00:00:00+00:00,King Charles Spaniel,Ginger / White,MacDuff,M/N,Matched
8642,2012-03-17T00:00:00+00:00,Beagle/Boxer/Dachund,Orange,Bentley,M/N,Lost
8643,2012-03-19T00:00:00+00:00,DSH,Brown/Tan,Charlie,M/N,Lost
8644,2012-03-20T00:00:00+00:00,Chickens,2 Blk&White/1 Orange/1 grey,n/a,,Lost
8645,2012-03-20T00:00:00+00:00,German Sheperd,Black & Tan,Brandy,F/S,Matched
8646,2012-03-20T00:00:00+00:00,Unknown,White - Curly Hair (small),Banjo,M,Matched
