,date,breed,color,sex,state,name
1511,2000-06-04,shep mix border collie,"['black', 'tan']",f,found,unknown
1512,2000-06-04,shepherd mix,"['gold', 'black']",f,lost,ranger
1513,2000-06-04,standard poodle,['black'],m,lost,zaphod
1514,2000-06-05,doby mix,"['black', 'tan']",m,found,unknown
1515,2000-06-05,rotty mix,"['black', 'tan']",m/n,lost,sammy
1516,2000-06-06,lab mix,['black'],m/n,lost,oscar
1517,2000-06-06,sheperd mix,['white tan'],m,lost,jango
1518,2000-06-06,shih tzu,"['black', 'little white']",m/n,lost,digger
1519,2000-06-07,maltipoo,['white'],m,lost,dolby
1520,2000-06-07,shepherd,['white'],m/n,lost,jasper
1521,2000-06-07,shiba inu,['white'],m,lost,bud
1522,2000-06-08,poodle (small),['white'],m,matched,unknown
1523,2000-06-08,shep,"['black', 'tan']",m,lost,saber
1524,2000-06-08,shep,"['grey', 'black']",f/s,lost,kodi
1525,2000-06-09,lab (english),['black'],m/n,lost,boomer
1526,2000-06-09,lab mix,"['black', 'tan']",m/n,matched,gus ?
1527,2000-06-09,shar pei,['dark brown'],m,lost,grunt
1528,2000-06-09,shih tzu mix,"['grey', 'white']",f/s,lost,tia
1529,2000-06-10,cocker spaniel  mix,['black'],m/n,lost,sam
1530,2000-06-10,lab,['black'],m/n,matched,guss
1531,2000-06-10,lab mix,['lite choco brown'],m,matched,unknown
1532,2000-06-10,pomerarian,"['red', 'black']",f,lost,unknown
1533,2000-06-10,rotty,"['brown', 'black']",f,lost,unknown
1534,2000-06-10,terrier mix,['black'],m/n,lost,chaim
1535,2000-06-11,corgie,"['tan', 'white']",f,lost,pixxy
1536,2000-06-11,shep mix,"['black', 'tan']",f,found,unknown
1537,2000-06-12,akita,"['brown', 'white']",m/n,matched,oscar
1538,2000-06-12,portuguese water dog?,['black'],m/n,lost,chaim (haiem)
1539,2000-06-12,retreiver,['golden'],m,lost,dallas
1540,2000-06-13,shep mix,"['black', 'tan']",m,matched,unknown
1541,2000-06-14,boxer mix,['choco brindle'],m,found,unknown
1542,2000-06-14,min pin,"['black', 'tan']",m,lost,lucky
1543,2000-06-14,rottweiler,"['black', 'tan']",m,lost,bye bye
1544,2000-06-14,shep mix,"['black', 'tan']",m,lost,satan
1545,2000-06-15,chow mix,['black'],f,lost,nina bear
1546,2000-06-15,labrador,['black'],m,found,unknown
1547,2000-06-16,border collie mix,"['black', 'white']",f,found,unknown
1548,2000-06-16,cairne terrier,['greyish beige'],m/n,matched,angus
1549,2000-06-16,lab,['black'],m,lost,jack
1550,2000-06-16,shep mix  (pup),"['black', 'tan']",f,matched,unknown
1551,2000-06-16,shep mix husky,"['black', 'brown']",f,lost,ouisy
1552,2000-06-17,jack russell,"['white', 'brown']",m/n,found,unknown
1553,2000-06-17,pitbull,['brown'],m,lost,zeus
1554,2000-06-17,pitbull,['red'],m,lost,unknown
1555,2000-06-17,poodle,['black'],f,matched,unknown
1556,2000-06-17,shep mix wolf,['brown'],m/n,matched,unknown
1557,2000-06-17,terrier,"['black', 'white']",f,lost,unknown
1558,2000-06-18,sheep dog,['white'],m,found,unknown
1559,2000-06-19,??,"['white', 'beige']",f,matched,unknown
1560,2000-06-19,chihuahua?,['black'],f,matched,unknown
1561,2000-06-19,lab,['golden'],f/s,matched,tita
1562,2000-06-19,poodle,['grey'],m/n,lost,shadow
1563,2000-06-20,lab mix,['black'],f,found,unknown
1564,2000-06-20,lab mix ?,['black'],f,matched,unknown
1565,2000-06-20,lab mix shep,['beige'],f/s,matched,bailey
1566,2000-06-20,labrador,['golden'],m/n,lost,dexter
1567,2000-06-20,pitbull  (american),['black'],f/s,lost,china
1568,2000-06-20,terrier,['black'],m/n,lost,kiwi
1569,2000-06-20,terrier,['brown'],f,lost,unknown
1570,2000-06-21,pekingese,['golden brown'],f/s,matched,happy
1571,2000-06-21,pit mix lab,"['black', 'white']",m/n,lost,tuxedo
1572,2000-06-21,pom,['golden yellow'],f/s,lost,garfield
1573,2000-06-21,retriever,['black'],f,found,unknown
1574,2000-06-21,shep mix chow,"['black', 'tan']",f/s,lost,fetcher
1575,2000-06-22,pomeranian,['tan'],f/s,lost,crystal
1576,2000-06-22,rott,"['black', 'tan']",m,matched,lucky
1577,2000-06-23,cats,"['grey tabby', 'black cat']",m/n,lost,unknown
1578,2000-06-23,lhasa apso,['brindle'],m/n,lost,jake
1579,2000-06-23,maltese mix,['brindle'],m/n,found,unknown
1580,2000-06-23,pomeranian,['black'],f/s,lost,angel or nicki
1581,2000-06-23,shep mix,"['black', 'tan']",f/s,lost,hobbs
1582,2000-06-23,terrier mix,"['white', 'black']",m,found,unknown
1583,2000-06-24,collie mix lab,"['tan', 'white spot']",m/n,lost,unknown
1584,2000-06-24,greyhound ( ridgeback ),['brindle'],m/n,matched,unknown
1585,2000-06-24,min aust. shep,"['red', 'brown', 'white']",m,lost,unknown
1586,2000-06-24,pitbull,['brindle'],m,found,unknown
1587,2000-06-24,pitbull mix,['black w white on chest'],f/s,lost,china
1588,2000-06-24,pitt,"['black', 'white']",f/s,lost,unknown
1589,2000-06-25,corgie,['tan'],m,matched,unknown
1590,2000-06-25,husky mix (small like siberian),"['grey', 'white']",f,matched,unknown
1591,2000-06-26,bassett mix beagle,"['black', 'white']",m/n,matched,freeway
1592,2000-06-26,pit bull,"['tan', 'white']",m,found,?
1593,2000-06-26,rotty,"['black', 'tan']",f/s,lost,keesha
1594,2000-06-26,staff terrier #1,"['beige', 'white']",f,lost,josie
1595,2000-06-26,staff terrier #2,"['beige', 'white']",f,lost,jessie
1596,2000-06-27,alaskan malamute,"['black', 'white']",f/s,lost,tshaka
1597,2000-06-27,lab,['yellow'],f/s,matched,chloe
1598,2000-06-27,lab mix,"['yellow', 'white']",m/n,lost,whicker
1599,2000-06-27,terr mix  (pup),"['brown', 'white']",m,lost,casper
1600,2000-06-28,lab,['brown'],f,matched,chocolate
1601,2000-06-28,ret  mix setter,['golden'],m,matched,unknown
1602,2000-06-28,shep mix lab,"['black', 'tan']",f/s,lost,rascal
1603,2000-06-29,min poodle,"['grey', 'brown']",m/n,matched,hector
1604,2000-06-29,samoyed,['white'],f,lost,unknown
1605,2000-06-29,samoyed,['white'],m,lost,unknown
1606,2000-06-30,boxer,['brindle'],f/s,found,unknown
1607,2000-06-30,labrador,['yellow'],f/s,lost,nala
1608,2000-07-01,beagle mix,"['black', 'tan', 'white']",f,lost,gator
1609,2000-07-01,border collie,"['black', 'white']",f,lost,poppy
1610,2000-07-01,retriever mix,['yellow'],f,matched,molly
1611,2000-07-01,shep,"['black', 'tan']",m,matched,duke
1612,2000-07-01,shep,"['black', 'tan']",m/n,lost,zed
1613,2000-07-01,shep,['white'],f/s,lost,georgie
1614,2000-07-02,english pointer,['white'],f,lost,jj
1615,2000-07-02,retriever,['black flat coat'],m/n,lost,sebastien
1616,2000-07-03,american eskimo,['white'],m,found,unknown
1617,2000-07-03,newfoundland,['black'],m,lost,andrew
1618,2000-07-04,border coll mix terr,"['black', 'white']",f,found,unknown
1619,2000-07-04,husky mix,"['black', 'white']",m,found,unknown
1620,2000-07-04,pekingese,"['black', 'brown', 'tan']",m,lost,lucky
1621,2000-07-04,retriever,['golden'],m,matched,unknown
1622,2000-07-04,yorkie,['brown'],m,lost,fang
1623,2000-07-04,yorkshire terrier,['tan'],f,lost,misty
1624,2000-07-06,lab,['golden'],m/n,matched,ricky
1625,2000-07-06,low wide dog,"['grey', 'tan']",f,found,unknown
1626,2000-07-06,nor. elkhound,"['grey', 'white']",m,lost,nero
1627,2000-07-06,ridgeback,"['gold', 'red']",m,matched,nelson
1628,2000-07-06,rotty,"['black', 'brown']",m,lost,max
1629,2000-07-06,scotty terrier,['black brindle'],f,matched,vonnie
1630,2000-07-06,yorkie terrier,"['black', 'tan']",f,matched,unknown
1631,2000-07-07,shep mix,"['black', 'tan']",f,matched,unknown
1632,2000-07-08,border collie,"['black', 'white']",m,lost,jasper
1633,2000-07-08,dacshund,['reddish brown'],m/n,lost,oscar
1634,2000-07-08,lab,"['black', 'white']",f,matched,shiro
1635,2000-07-08,maltese,['white'],m,lost,unknown
1636,2000-07-08,pit,['brindle'],m,found,doesn't answer to any...puppy
1637,2000-07-08,pom,"['reddish brown', 'white']",m,matched,unknown
1638,2000-07-10,chocolate lab,['chocolate brown'],m,lost,jasper
1639,2000-07-10,dachsund,"['red', 'brown']",m/n,lost,oscar
1640,2000-07-10,rottu,"['black', 'tan']",f/s,lost,lucy
1641,2000-07-10,rotty mix,['black'],m/n,lost,wagger
1642,2000-07-10,yorkie,"['black', 'brown']",f,lost,hermaze
1643,2000-07-11,border collie mix aussie shep,"['black', 'white', 'brown']",m,found,unknown
1644,2000-07-11,husky mix,"['grey', 'white']",m,matched,unknown
1645,2000-07-11,retriever,['gold'],m,lost,skipper
1646,2000-07-11,sharpei mix lab,['black'],m/n,lost,manuel
1647,2000-07-11,shep mix,['brindle'],f/s,matched,phoebe
1648,2000-07-12,doberman,"['black', 'brown']",m,found,unknown
1649,2000-07-12,min pincher,['brown'],f,matched,pokey
1650,2000-07-13,boxer,"['white', 'brown']",m,matched,unknown
1651,2000-07-13,chihuahua,['dark brown'],f,matched,unknown
1652,2000-07-13,lab,['black'],m/n,lost,boomer
1653,2000-07-13,sharpei,['black'],m,lost,cobe
1654,2000-07-13,shep mix husky,"['black', 'tan', 'white']",m/n,lost,shakur
1655,2000-07-13,shep mix lab,['rust'],m/n,matched,yogi
1656,2000-07-14,lab,['black'],m/n,matched,lucky
1657,2000-07-14,lab mix,['black'],f/s,lost,beffie
1658,2000-07-14,min poodle,['white'],m/n,lost,stolee
1659,2000-07-14,retriever mix span,['gold'],f/s,lost,sasha
1660,2000-07-14,rott,"['black', ' tan']",m,matched,unknown
1661,2000-07-15,collie mix retriever,['tri'],m,matched,charlie
1662,2000-07-15,husky mix collie,"['brown', 'white', 'black']",m,matched,unknown
1663,2000-07-15,pit,['red'],m,matched,unknown
1664,2000-07-15,rott mix shep,['black'],m,matched,unknown
1665,2000-07-16,retreiver,['gold'],m/n,matched,hammer
1666,2000-07-16,terr mix,['tannish brown'],m,matched,barney
1667,2000-07-17,lab mix,"['black', 'white']",f,matched,unknown
1668,2000-07-17,terripoo,['tan'],m,lost,barnie
1669,2000-07-18,beagle,['tri color'],f/s,lost,trixie
1670,2000-07-18,pitbull,"['white', 'brown patches']",f,matched,alberta
1671,2000-07-18,pitbull mix,['white'],f,matched,unknown
1672,2000-07-18,pug,"['cream', 'black']",m,matched,spike
1673,2000-07-19,chow mix heeler,['brown'],f,matched,tai
1674,2000-07-19,doberman,"['black', 'tan']",f,lost,heidi
1675,2000-07-20,dachsund,['brown'],m/n,matched,jasper
1676,2000-07-20,retreiver,['gold'],f/s,lost,sandy
1677,2000-07-20,schnauzer,['grey'],f,matched,unknown
1678,2000-07-20,small hoagie shaped dog,['brown'],m,matched,unknown
1679,2000-07-21,husky mix lab,['chocolate brown'],f/s,lost,oreilly
1680,2000-07-22,chi,"['black', 'gold']",m,matched,teddy
1681,2000-07-22,lab,['black'],f,matched,unknown
1682,2000-07-22,pekingese,"['gold', 'brown']",f/s,matched,happy
1683,2000-07-22,shep mix heeler,"['black', 'tan']",m,lost,kilo
1684,2000-07-23,chi mix min pin,"['black', 'tan', 'beige']",m,lost,kilo
1685,2000-07-23,chihuahua (long hair),['light brown'],m,lost,kilo
1686,2000-07-23,pit bull ?,"['white', ' tiny blk spot on ear']",m,matched,unknown
1687,2000-07-24,min pin (4 months),"['black', 'tan']",m,lost,gucci
1688,2000-07-24,rotty mix pit,['tan'],m,lost,viper
1689,2000-07-25,large long haired dog,"['grey', 'tan', 'brown']",f,found,taz
1690,2000-07-25,lrg chihuahua ?,"['beige', 'white', 'tan']",m,found,unknown
1691,2000-07-25,maltese,['white'],m/n,found,unknown
1692,2000-07-25,smooth coated fox terrier?,"['white', 'brown']",f,found,unknown
1693,2000-07-26,black & tan,['shep x sheltie'],m/n,lost,puck
1694,2000-07-27,retriever,['gold'],m/n,lost,manchui
1695,2000-07-27,retrievers mix 2,['golden'],m/n,lost,mangie
1696,2000-07-27,retrievers mix 2,['golden'],m/n,lost,faye chai
1697,2000-07-27,shep,"['black', 'tan']",m,lost,rocky
1698,2000-07-27,spitz mix,['tan'],f,found,unknown
1699,2000-07-28,pitbull,['red nosed'],m,lost,red
1700,2000-07-28,retriever,['gold'],m/n,matched,jackson
1701,2000-07-28,shep,"['black', 'tan']",m,matched,gator
1702,2000-07-28,shep mix,"['black', 'tan']",m,found,unknown
1703,2000-07-29,chihuahua,['black'],m,matched,unknown
1704,2000-07-29,husky,"['black', 'white']",m/n,matched,milo
1705,2000-07-29,lab,['golden'],m/n,found,unknown
1706,2000-07-29,retriever,['golden'],m,lost,jackson
1707,2000-07-29,shep mix collie,"['grey', 'brown', 'white']",m/n,matched,unknown
1708,2000-07-29,sheps mix (2 dogs),"['black', 'tan']",m,lost,unknown
1709,2000-07-30,burmese mtn dog,['tri'],m/n,matched,theorack
1710,2000-07-30,lab mix rott,['tri'],f/s,matched,tessa
1711,2000-07-31,malitpoo,"['black', 'grey']",m/n,lost,duffy
1712,2000-07-31,sheepdog mix,['light brown'],f,lost,kiley
1713,2000-08-01,german shepherd,"['black', 'tan']",f/s,lost,star
1714,2000-08-01,lab mix,['black'],f/s,lost,mazza
1715,2000-08-02,husky mix wolf,"['black', 'brown', 'grey']",f,lost,ozzy
1716,2000-08-02,poodle,['brown'],m,lost,kiff kiff
1717,2000-08-02,schnauzer,"['grey', 'white']",m/n,lost,griffy
1718,2000-08-02,small dog,"['black', 'grey']",m,found,unknown
1719,2000-08-02,small with half cropped tail,['black'],m,found,unknown
1720,2000-08-02,wolfhound iris bouvier mix,"['black', 'tan']",f/s,lost,sambria
1721,2000-08-03,chow,['blonde'],m/n,lost,chuckie
1722,2000-08-03,corgi,['mixed'],f,lost,lucy
1723,2000-08-03,husky mix shep,"['black', 'tan']",f,lost,ouisy
1724,2000-08-03,lab,['black'],f/s,lost,keechay
1725,2000-08-03,lab,['black'],f,matched,pepsi
1726,2000-08-03,lab mix doby,"['black', 'tan']",m,lost,rocky
1727,2000-08-03,malamute mix,"['rust', 'white']",m/n,lost,bonk
1728,2000-08-03,pitbull,['brindle'],m,lost,napolean
1729,2000-08-03,tabby,['grey'],f/s,lost,unknown
1730,2000-08-04,jr terrier,"['white', 'brown']",f/s,found,indy
1731,2000-08-05,chow mix husky,"['orange', 'white']",m/n,lost,joey
1732,2000-08-05,lab,['chocolate'],m,matched,mocha
1733,2000-08-05,lab mix shep,"['beige', 'white']",f,lost,skeena
1734,2000-08-05,pitbull,['brindle'],m,lost,keemo
1735,2000-08-05,rott,['black'],f/s,matched,keisha
1736,2000-08-05,sheltie,"['tan', 'white']",m,matched,todo
1737,2000-08-05,terr mix,['brown'],m,matched,unknown
1738,2000-08-06,maltipoo,"['white', 'brown']",f,lost,mimi
1739,2000-08-07,akita,['black'],m,lost,duke
1740,2000-08-07,husky mix,"['white', 'tan', 'black']",m,lost,ziggy
1741,2000-08-07,lhaso apso,['white'],f,matched,unknown
1742,2000-08-08,shep/chow mix ?,"['black', 'tan']",f,found,unknown
1743,2000-08-09,boxer,['brown'],f/s,matched,georgie
1744,2000-08-09,lhasa apso,['honey'],f/s,lost,honey
1745,2000-08-09,shih tzu,"['tan', 'white']",f/s,matched,kiah
1746,2000-08-10,border collie mix (large),"['black', 'white']",f/s,matched,scott gray
1747,2000-08-10,chow mix lab,['black'],m,lost,griffin
1748,2000-08-10,doby mix shep,"['black', 'tan']",m/n,lost,hondo
1749,2000-08-10,malti mix shih,"['white', 'grey']",f/s,matched,daisy
1750,2000-08-10,shih tzu mix lhaso apso,"['white', 'black']",m/n,lost,toby
1751,2000-08-10,yorkie terr,"['gold', 'silver']",f/s,lost,jasmine
1752,2000-08-11,boxer mix lab,['brindle'],f/s,matched,lacey
1753,2000-08-11,pitbull,['white'],f/s,found,unknown
1754,2000-08-11,retriever,['golden'],f/s,matched,shasta
1755,2000-08-11,schnauzer,"['salt', 'pepper']",f,lost,coco
1756,2000-08-11,yorkshire terrier,"['black', 'tan']",m/n,lost,chico
1757,2000-08-12,border collie,"['black', 'white']",f,lost,hope
1758,2000-08-12,golden retriver,['golden'],m/n,lost,sundance
1759,2000-08-12,retreiver,['gold'],m/n,lost,popeye
1760,2000-08-12,retriever mix lab,"['black', 'brown']",f/s,lost,unknown
1761,2000-08-12,rott,['black'],f,lost,jay
1762,2000-08-12,rotty,"['black', 'tan']",f,lost,jade
1763,2000-08-13,am bulldog,['white'],f,matched,georgia
1764,2000-08-13,collie mix lab,['black'],m/n,lost,billy
1765,2000-08-13,maltese,['white'],m,lost,toto
1766,2000-08-13,rott mix chow,['golden'],f/s,lost,mag
1767,2000-08-14,shep mix pointer,"['black', 'tan']",m/n,matched,syris
1768,2000-08-15,husky mix,"['black', 'tan']",m/n,found,unknown
1769,2000-08-15,jack russel mix,"['white', 'brown']",f/s,lost,pixie
1770,2000-08-15,mastiff mix puppy,"['blonde', 'black on face']",m/n,matched,toshi
1771,2000-08-15,rotty,"['black', 'tan']",m,matched,diogie
1772,2000-08-15,shiz tsu,"['black', 'white']",m/n,lost,maxie
1773,2000-08-16,jack russell terrier,"['brown', 'black', 'white']",m,found,jackson roehling
1774,2000-08-16,lab,['chocolate'],m,lost,unknown
1775,2000-08-16,lab mix pit,['white'],f,found,unknown
1776,2000-08-16,pitbull,['white'],m,lost,buster
1777,2000-08-17,beagle,['tri -color'],f,lost,lady
1778,2000-08-17,boxer mix shep,['tawny'],f/s,lost,ginger
1779,2000-08-17,cockapoo,['white yellow'],m/n,lost,cody
1780,2000-08-17,fox hound,"['tan', 'black']",m/n,matched,oggie
1781,2000-08-17,lab,['choco'],m,matched,merlin
1782,2000-08-17,lab,['choco brown'],m/n,matched,merlin
1783,2000-08-19,jr terrier,"['black', 'white']",f/s,lost,jody
1784,2000-08-19,lab mix,['black'],f/s,found,moonshine
1785,2000-08-19,poodle mix,['lite brown'],m/n,found,unknown
1786,2000-08-19,sharpei mix,['dark brownish black'],m,found,unknown
1787,2000-08-20,border collie mix,"['black', 'white']",m,found,unknown
1788,2000-08-20,mini poodle mix yorkie,['light grey'],f/s,lost,molly
1789,2000-08-20,red nose pitbull,['red'],m,lost,lode
1790,2000-08-20,rotty mix shep,"['black', 'brown']",f/s,lost,tea
1791,2000-08-20,shep mix,"['black', 'tan']",m,matched,rex
1792,2000-08-21,chihuahua,['white'],m/n,lost,pluto
1793,2000-08-21,chihuahua mix,['sandy'],m,matched,unknown
1794,2000-08-21,shep husky mix,['beige'],f,found,kia
1795,2000-08-21,small dog,['white'],f,lost,bj ?
1796,2000-08-22,lab mix pitbull,"['black', 'white']",f,found,unknown
1797,2000-08-22,rotty mix shep,"['black', 'tan']",m/n,lost,unknown
1798,2000-08-22,shepherd mix rottweiller,"['black', 'tan']",f/s,lost,sam
1799,2000-08-23,beagle,"['brown', 'white']",f,lost,wiggles
1800,2000-08-23,doby mix,"['black', 'tan']",m,lost,scout
1801,2000-08-23,lab,['black'],m/n,matched,trigger
1802,2000-08-23,poodle,['white'],m,lost,chucky
1803,2000-08-23,rottweiler,"['black', 'brown']",f/s,matched,misty
1804,2000-08-23,shih mix terr,"['white', 'grey']",f,lost,unknown
1805,2000-08-24,maltipoo,['white'],m,matched,j.j
1806,2000-08-24,pomeranian,['tan'],f,lost,lilla
1807,2000-08-24,poodle mix,['white'],m,matched,unknown
1808,2000-08-25,boston terrier,"['brown', 'white']",m/n,lost,vincent
1809,2000-08-25,rottweiler,"['black', 'brown']",m/n,lost,unknown
1810,2000-08-25,rottweiler,"['black', 'tan']",f,lost,kato
1811,2000-08-25,rotty,"['black', 'tan']",m,matched,d.o.g.
1812,2000-08-25,shep mix wolf,['dark gold'],m,lost,buddy
1813,2000-08-26,chesapeake bay retriever,['reddish blonde'],m/n,matched,bear
1814,2000-08-26,malamute,"['white', 'grey']",m,lost,jasper
1815,2000-08-26,pit mix lab,['black w white chest'],f/s,lost,bacardi
1816,2000-08-26,rotty pup,"['tan', 'black']",m,lost,tyson
1817,2000-08-27,husky,"['black', 'grey']",m/n,found,kai
1818,2000-08-27,pugs mix2,['tan'],m,found,unknown
1819,2000-08-28,husky shepherd,"['black', 'tan']",m,matched,unknown
1820,2000-08-29,pomeranian,['golden'],m,lost,cherry
1821,2000-08-29,shiba inu,['brown'],m,lost,istan
1822,2000-08-30,labrador,['black'],f,matched,sarah
1823,2000-08-30,pitbull,['brindle'],m,lost,spice
1824,2000-08-30,pitbull,"['red', 'brown']",m/n,lost,cash
1825,2000-08-30,sheperd mix chow,"['black', 'brown']",m/n,lost,whiski
1826,2000-08-31,cocker spaniel,['brown'],m,matched,buddy
1827,2000-08-31,lab mix husky mix greyhound,"['black', 'some white']",m/n,lost,blue
1828,2000-08-31,rottweiler,"['black', 'tan', 'white']",f,lost,monkey
1829,2000-09-01,american eskimo,['white'],m/n,lost,willie
1830,2000-09-02,cocker spaniel,['blonde'],m/n,matched,barney
1831,2000-09-02,lab mix chow,['tan'],f,matched,lucy
1832,2000-09-02,shiba inu,['blonde'],unknown,found,unknown
1833,2000-09-02,siberian husky,['white'],f/s,lost,kiana
1834,2000-09-03,lab mix pup,['black'],m,lost,griffey
1835,2000-09-03,retriever,['red'],f/s,lost,bailey
1836,2000-09-03,shepherd,"['black', 'tan']",m,lost,rocky
1837,2000-09-03,shih tzu,"['black', 'white']",f/s,lost,cowie
1838,2000-09-04,pom,['tan'],m,found,unknown
1839,2000-09-04,small dog,['black'],m,found,unknown
1840,2000-09-05,l.hair pomeranian,['strawberry blonde'],m,lost,musehi
1841,2000-09-05,lab mix shep,"['black', 'white chest']",m/n,lost,luke
1842,2000-09-06,lab mix pit,['black'],f,found,unknown
1843,2000-09-06,labrador,"['brown', 'white']",f,found,unknown
1844,2000-09-06,papillon,"['white', 'tan']",m/n,matched,zacary
1845,2000-09-08,chow mix,"['red', 'black']",f/s,matched,sugar
1846,2000-09-08,chow mix,['tan'],m/n,lost,marty
1847,2000-09-08,mixed breed,"['white', 'beige']",f,matched,missy
1848,2000-09-08,pug,['beige'],m,found,unknown
1849,2000-09-08,sheltie,['sable'],m,matched,sparky
1850,2000-09-09,beagle,['tri'],f/s,lost,soda pop
